"ID" "sec" "frame" "pos_y" "pos_x" "y2" "x2" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "expe" "plong" "day"
"4930" 2 1871 18709.875 194.353497475797 208.339252151181 195.348190202624 203.280653391622 -6.07632527396781 53.1265496181508 -2.49750998605438 30.3006826757257 448.5625 7 "Sti" "CT" 1 4 33 NA
"4931" 2 1872 18719.1428571429 242.106757786274 188.100192579691 243.538553563932 187.513664179606 -5.1418592261069 44.9563226109087 -0.708959228681721 23.7509881066626 472.214285714286 7 "Sti" "CT" 1 4 33 NA
"4932" 2 1873 18730 273.768461203163 170.512955797432 274.132532741432 173.205905489049 -2.47011733737151 21.5967390437001 -1.84410475540051 14.3901266276995 477.722222222222 7 "Sti" "CT" 1 4 33 NA
"4933" 2 1874 18740 311.993030339681 170.848589740408 317.383754043661 170.850236173657 -8.06475592857866 70.5118038748661 4.35455883888727 59.9611516935727 388.409090909091 7 "Sti" "CT" 1 4 33 NA
"5226" 2 2167 21669.5 12.7842367593499 176.456912146181 12.637252532682 176.074120427355 0.139090418443377 1.21609586117765 -0.0731499956598132 3.31309387696464 332.25 8 "Sti" "CT" 1 4 33 NA
"5227" 2 2168 21680 11.4621841440068 172.496179404601 11.4180015689552 172.704784113066 0.127479016117593 1.11457500539992 0.0233677227394651 2.72415416015829 337.5 8 "Sti" "CT" 1 4 33 NA
"5228" 2 2169 21689.875 10.2652147384658 172.030808435764 10.2291390153122 172.001341636436 0.135043340776205 1.18071143674359 0.0348694218796233 0.309980364122765 329.6875 8 "Sti" "CT" 1 4 33 NA
"5229" 2 2170 21700 9.71854653999159 171.473258625102 9.81803775607596 171.34671867529 -0.0576585621880642 0.879103688551659 0.265498266239337 1.50765335320131 305.727272727273 8 "Sti" "CT" 1 4 33 NA
"5230" 2 2171 21710 10.805531311901 170.329354365139 10.8014531059244 170.371506843704 -0.0845400535834588 0.739150909294548 -0.162171174810602 0.322934572641572 306.444444444444 8 "Sti" "CT" 1 4 33 NA
"5231" 2 2172 21718.5 10.8143513196485 170.154040611114 10.7976672828633 170.316763667119 0.0362122656946538 0.334310036124505 -0.00615610517735377 0.460785091250017 309.8125 8 "Sti" "CT" 1 4 33 NA
"5232" 2 2173 21731.25 10.7498002821401 170.950981868124 10.6317328818285 170.706668844029 0.0396757692823353 0.438317297664778 -0.271289324900748 0.558715635170955 316.125 8 "Sti" "CT" 1 4 33 NA
"5233" 2 2174 21739.1428571429 9.65041563104747 171.695831804598 10.1473670665276 171.701924350647 0.00985137707592927 0.507182827124357 0.352820868791813 1.0312103240978 303.857142857143 8 "Sti" "CT" 1 4 33 NA
"5526" 2 2467 24670.5 23.875965772691 190.446498854667 26.6995591965652 189.782740259696 -0.629266719582936 5.50180711098498 0.472483429149623 3.85413638751785 414.125 9 "Sti" "CT" 1 4 33 NA
"5527" 2 2468 24679.125 35.7874078314724 185.428783711338 35.4847063247209 186.274607096058 -1.18754720108524 10.3829670825297 -0.848492591049585 5.09669094903296 453.1875 9 "Sti" "CT" 1 4 33 NA
"5528" 2 2469 24690 39.6153783820983 188.25570740573 39.6701137562386 188.245897770486 -0.0817347828168495 0.73491671309062 -0.585694893440078 1.59044118911405 475.555555555556 9 "Sti" "CT" 1 4 33 NA
"5529" 2 2470 24700 39.5784684528005 189.045766835751 39.613581663338 189.124001380491 0.0395305258178633 0.483786992719544 0.0229550385627633 0.781269994413037 471.727272727273 9 "Sti" "CT" 1 4 33 NA
"5530" 2 2471 24710 39.8413326083931 190.214099772376 39.8359011542867 190.286046885068 -0.0536203430066881 0.474822568169799 0.0704923514116729 1.32072849310669 479.444444444444 9 "Sti" "CT" 1 4 33 NA
"5531" 2 2472 24720 39.7455888733228 191.483083531742 39.7025747484694 191.519120070707 0.0714688120302421 0.633238924318718 -0.117311801311651 1.0496500376037 481.409090909091 9 "Sti" "CT" 1 4 33 NA
"5532" 2 2473 24730 39.4657294292989 192.653020822708 39.4620637209079 192.712629495419 -0.0209751417815956 0.211356214328575 0.0450260285454291 1.20824909323483 484.722222222222 9 "Sti" "CT" 1 4 33 NA
"5533" 2 2474 24740 39.6134548721443 193.905631944674 39.614774153924 193.973400352213 -0.000489948176363538 0.317427415760299 0.00528730641449471 1.3052368643045 492.227272727273 9 "Sti" "CT" 1 4 33 NA
"5826" 2 2767 27670 40.9733551318174 168.807242152207 39.9863960219071 168.739190329178 0.601315573672743 5.25742454864194 -1.09823155596008 2.16536538000506 433.555555555556 10 "Sti" "CT" 1 4 33 NA
"5827" 2 2768 27680 30.6338272687474 173.168882547206 31.842982504659 174.469413017572 0.469447353954597 9.13999380869059 2.09586037310228 13.350216796614 433.227272727273 10 "Sti" "CT" 1 4 33 NA
"5828" 2 2769 27690 38.4395108766105 189.437261610955 37.9215276930975 189.291906550855 -0.901843949379804 7.88500535509829 -0.73606441856635 11.2243573865317 479.444444444444 10 "Sti" "CT" 1 4 33 NA
"5829" 2 2770 27700 41.0447753572968 195.017495423877 40.9658622186972 195.142971509136 -0.047255034450435 0.967567846242922 -0.313702987687698 4.34634446244172 487.272727272727 10 "Sti" "CT" 1 4 33 NA
"5830" 2 2771 27710 40.5569655300504 198.377336633776 40.6023186830435 198.492098467606 0.0385336537727154 0.48288157851438 0.0854223982958189 2.54917248125676 480.944444444444 10 "Sti" "CT" 1 4 33 NA
"5831" 2 2772 27720 40.521131982696 200.990195701422 40.5446594782297 201.092686110142 -0.00720207784296831 0.42766711240219 0.0473143758052004 2.57593411151794 481.863636363636 10 "Sti" "CT" 1 4 33 NA
"5832" 2 2773 27730 40.8909826235478 203.153334066617 40.7865220750961 203.245682930878 -0.00498970299386988 0.536731504210657 -0.156610620601136 1.74173794705186 477.722222222222 10 "Sti" "CT" 1 4 33 NA
"5833" 2 2774 27740 40.4283520978114 204.926918770681 40.5010612253445 205.015459506574 0.0102448436045692 0.523025056885977 0.0810377728549696 1.77919748701336 484.318181818182 10 "Sti" "CT" 1 4 33 NA
"6188" 3 67 670 36.8054353626812 287.772979179463 42.9149576147247 292.287255816296 -3.73381153025819 32.6454747866969 7.58061098900851 32.5184347186584 265.944444444444 1 "Sti" "CT" 1 4 15 NA
"6189" 3 68 680 116.562644956254 324.809389473305 118.662432829451 322.15470526911 -10.6422017816312 93.0469379939911 -1.7849441119768 39.9678196071959 208.272727272727 1 "Sti" "CT" 1 4 15 NA
"6190" 3 69 690 176.908816265472 305.63994405826 179.423468112417 303.206339834168 -4.49100456012287 39.2657676870728 -2.52625640558182 5.08443575176534 231.944444444444 1 "Sti" "CT" 1 4 15 NA
"6191" 3 70 700 218.732292068159 278.568979975605 220.75724754493 279.164716982975 -5.16814672940067 45.1861596069722 0.311895541175886 16.6877597402437 230.909090909091 1 "Sti" "CT" 1 4 15 NA
"6192" 3 71 710 258.014667711099 275.616002747149 261.783808461785 275.716049970516 -4.53840796987927 39.6802253546507 1.30256001915978 27.5144956286663 208.444444444444 1 "Sti" "CT" 1 4 15 NA
"6193" 3 72 720 304.785303900207 276.391403823243 305.645906938243 276.176044283564 -4.83835012949919 42.3026807544449 -1.66945342211739 31.6478493955202 219.454545454545 1 "Sti" "CT" 1 4 15 NA
"6194" 3 73 730 343.100697671084 278.457562043199 345.839277327031 278.841366437497 -4.81741654156995 42.1196541310063 2.47666344322755 35.8830294745335 226.277777777778 1 "Sti" "CT" 1 4 15 NA
"6195" 3 74 740 383.696084074075 283.610620158646 382.930117629643 284.212239252097 -2.59787752636593 22.713772400837 -5.26808637760109 20.6084839618923 282.409090909091 1 "Sti" "CT" 1 4 15 NA
"6488" 3 367 3670 31.6527320322505 333.775975476058 35.8266973640823 335.970013955991 -2.05083393053464 18.1300226101296 5.89162423205519 11.749823053916 300.722222222222 2 "Sti" "CT" 1 4 15 NA
"6489" 3 368 3680 99.2296639701938 345.113027229807 104.692496248294 342.906909383726 -12.1147717259664 105.921916979906 3.69765601483027 25.7897961295632 190.772727272727 2 "Sti" "CT" 1 4 15 NA
"6490" 3 369 3690 188.298140185063 320.116470287463 187.792707415831 316.696835469744 -5.73208670552367 50.1168016928251 -7.22555715481536 13.3792702773804 208.722222222222 2 "Sti" "CT" 1 4 15 NA
"6491" 3 370 3700 205.474730080519 285.757507406452 205.854666666394 286.363014330076 -0.483456047542499 6.69568748611911 -0.24662022109132 12.9063791673628 264.272727272727 2 "Sti" "CT" 1 4 15 NA
"6492" 3 371 3710 221.597871062495 283.416074435884 225.039210093521 283.211601190684 -3.77358966002569 32.9932630780618 3.20076308721477 22.6782536279038 258.388888888889 2 "Sti" "CT" 1 4 15 NA
"6493" 3 372 3720 272.704172906176 277.324954577812 274.963134528565 277.63006887689 -6.38469353902957 55.8226761742213 -1.50682528069686 32.6661150642183 235.727272727273 2 "Sti" "CT" 1 4 15 NA
"6494" 3 373 3730 312.822581106605 275.787454480984 315.089214301815 275.823360779038 -3.60169168599698 31.4903240755004 -0.331277303006573 24.112663844609 182.277777777778 2 "Sti" "CT" 1 4 15 NA
"6495" 3 374 3740 347.975586422306 277.836000044745 348.55334798095 277.577058786641 -3.87423208752606 33.8732003225665 -0.411818404547944 27.332372550648 233.954545454545 2 "Sti" "CT" 1 4 15 NA
"6788" 3 667 6670 116.641606280598 341.555186422105 117.025306446368 341.788304190546 0.424379920676241 3.71044009268959 0.398315657260042 1.88708163411565 288.333333333333 3 "Sti" "CT" 1 4 15 NA
"6789" 3 668 6680 117.290995017586 348.215709160384 119.300856977814 348.270774744337 -1.31898864065098 11.5321863632827 2.73591984352248 9.69573889991693 240.090909090909 3 "Sti" "CT" 1 4 15 NA
"6790" 3 669 6690 141.239092172965 346.417581562932 142.779271867378 346.753532836081 -3.16247705678539 27.6501811042551 0.089513625039956 6.12040490906077 242.5 3 "Sti" "CT" 1 4 15 NA
"6791" 3 670 6700 168.43997623875 342.303084211599 170.317657210804 343.527661182367 -3.39914992779448 29.7194602257667 0.863639428432094 13.8498201111088 296.227272727273 3 "Sti" "CT" 1 4 15 NA
"6792" 3 671 6710 202.032933314292 353.012371630509 202.031504666509 351.390369517968 -3.3268503553129 29.0873303361327 -0.265579269830113 22.162061508794 216.277777777778 3 "Sti" "CT" 1 4 15 NA
"6793" 3 672 6720.4 227.083392927295 353.15020635499 229.251344789727 352.983665857183 -3.41934716347682 29.8960487715156 0.631024784827275 14.2007263307859 182.75 3 "Sti" "CT" 1 4 15 NA
"6794" 3 673 6730 264.098923052786 349.697239319519 265.990078908775 349.689493443744 -4.48739864115557 39.2342404030158 -0.314016993768206 21.3717343960742 231.944444444444 3 "Sti" "CT" 1 4 15 NA
"6795" 3 674 6740 300.410176113339 342.181729348065 302.323084186489 342.147567317155 -4.10005119657519 35.8475827923501 0.0781265412018115 14.9300653822696 232.318181818182 3 "Sti" "CT" 1 4 15 NA
"7087" 3 967 9670 359.493199434884 290.626771186469 359.401279612486 290.675783716018 0.144954569766918 1.26736733072738 -0.0307291771428595 0.498884090727188 332.25 4 "Sti" "CT" 1 4 15 NA
"7088" 3 968 9680 368.638989231253 285.898076106889 369.590605169597 285.80178685843 -2.57070265888924 22.4761769989661 2.22065286332594 14.536680907683 274.863636363636 4 "Sti" "CT" 1 4 15 NA
"7089" 3 969 9690 380.678969267379 290.716391933627 381.129343710841 292.540504767796 0.205252998655708 5.25547883743411 -2.42955193484266 7.3217986816519 253.111111111111 4 "Sti" "CT" 1 4 15 NA
"7090" 3 970 9700 373.538229567362 303.609625298431 373.060849816534 304.659754149648 1.47207928586362 12.8706890589511 -1.32171349600264 5.32312710508745 253.181818181818 4 "Sti" "CT" 1 4 15 NA
"7091" 3 971 9710 365.441094032498 329.518450373913 365.095506207566 328.444021423133 0.154962293656847 4.53193645496566 2.1737620970062 15.7107330044504 304.722222222222 4 "Sti" "CT" 1 4 15 NA
"7092" 3 972 9720 379.911957436694 338.681545907624 380.933895092869 339.015803067221 -3.27698140052036 28.6513159060722 1.63017686702392 23.1272576730346 261.454545454545 4 "Sti" "CT" 1 4 15 NA
"7093" 3 973 9730 394.297502287715 338.939556397314 394.873374320705 339.833085298981 -0.215749042736846 4.00212540341386 -1.47979212849867 3.76368684617057 221.444444444444 4 "Sti" "CT" 1 4 15 NA
"7094" 3 974 9740 397.709110067577 341.634429815066 397.649916167057 341.996032141613 -0.272445763239591 2.77262099301953 -0.719158721847691 2.68095091877046 233.318181818182 4 "Sti" "CT" 1 4 15 NA
"7387" 3 1267 12670 31.5259291979791 336.209142617444 35.9253710341933 337.562810417774 -2.13444966921927 18.6619282455194 6.08893231093192 7.94080062110373 290.055555555556 5 "Sti" "CT" 1 4 15 NA
"7388" 3 1268 12680 97.1765086156149 334.979382560862 100.835615708725 332.803588478725 -10.614681890753 92.8063259822392 0.395330751254221 6.82388631271732 221.772727272727 5 "Sti" "CT" 1 4 15 NA
"7389" 3 1269 12690 159.726054738807 310.400360434631 158.36642185172 310.764307796901 -2.60879840619987 22.8092558778091 -5.52693642775697 5.36334596763572 311.888888888889 5 "Sti" "CT" 1 4 15 NA
"7390" 3 1270 12700 172.73533333036 317.58769322449 173.568201765338 319.857994515333 -1.7048117652621 14.9055165339531 -0.417304439202411 27.8533830400662 318.5 5 "Sti" "CT" 1 4 15 NA
"7391" 3 1271 12710 185.960084588155 334.624134883479 188.760096501087 333.10118172793 -2.32697761831669 20.3452393224338 2.7679783262391 9.72029565851921 324.611111111111 5 "Sti" "CT" 1 4 15 NA
"7392" 3 1272 12720 224.247371506529 327.634551642244 224.996816908916 326.753424419807 -4.75893210100554 41.6083127538674 -0.62708452239886 15.7812009158676 303.227272727273 5 "Sti" "CT" 1 4 15 NA
"7393" 3 1273 12730 250.716751086002 316.848041732769 252.339367945917 313.74905463806 -2.28029290107013 19.9370653298672 -0.246473294082733 5.41185705706215 259.5 5 "Sti" "CT" 1 4 15 NA
"7394" 3 1274 12740 271.948606193523 292.573136538042 272.102002831934 293.499547339608 -1.94656544286054 17.019218182436 -1.56093518238617 8.94736145348708 242.409090909091 5 "Sti" "CT" 1 4 15 NA
"7687" 3 1567 15670 32.2849050272026 329.725190862937 32.4309771690962 330.118991138004 -0.0778663717533511 1.30576193879283 0.934115312877601 2.99390046570579 310.111111111111 6 "Sti" "CT" 1 4 15 NA
"7688" 3 1568 15680 57.574943403094 338.791673830756 63.7465369073411 335.193142034923 -7.86196006081024 68.7387182934355 7.1736833043003 18.6210851928143 235.590909090909 6 "Sti" "CT" 1 4 15 NA
"7689" 3 1569 15690 131.600334777574 292.928492392936 130.84661820912 293.731097503348 -4.88732072568257 42.7308406521898 -5.91704765086732 24.1733078177506 221.166666666667 6 "Sti" "CT" 1 4 15 NA
"7690" 3 1570 15700 146.62112794963 276.547557211518 146.416907514992 276.750323469039 -0.199353256969627 2.37386964451414 -2.15325264093528 1.13314970809199 276.545454545455 6 "Sti" "CT" 1 4 15 NA
"7691" 3 1571 15710 153.322553018252 278.026712292978 156.497402168792 277.80870137643 -2.59501860181778 22.6887762411494 4.06812737037154 12.8768760218683 214.555555555556 6 "Sti" "CT" 1 4 15 NA
"7692" 3 1572 15720 194.145192130768 282.325619989861 196.721233173185 282.819290808405 -5.87206217254428 51.340635713998 1.23811469319477 35.8165905840398 214 6 "Sti" "CT" 1 4 15 NA
"7693" 3 1573 15730 246.26547484554 287.391289880073 248.129524008806 287.173657581608 -5.59406878689186 48.9100829159683 -0.159691325501285 31.5886630370247 259.944444444444 6 "Sti" "CT" 1 4 15 NA
"7694" 3 1574 15740 290.44420743902 282.06506843028 291.679763353652 281.729991739821 -4.48563579334192 39.2188274654889 -1.71119357044597 22.0724727385264 259.363636363636 6 "Sti" "CT" 1 4 15 NA
"7987" 3 1867 18670 31.0555754663547 327.699349941754 31.1091543314181 327.672004485379 -0.055862170226174 0.500273204376388 0.0146875387438534 0.304910837302657 319.666666666667 7 "Sti" "CT" 1 4 15 NA
"7988" 3 1868 18680 44.833574178038 334.227815282966 50.8926325822472 335.256647668814 -5.90233574472789 51.6053237223279 8.15021792007192 23.7997280738551 262.818181818182 7 "Sti" "CT" 1 4 15 NA
"7989" 3 1869 18690 112.097129596231 343.939072346912 110.704805931959 343.628485577562 -4.79398487324932 41.9147862818467 -5.0894775922374 12.4170329147665 231.222222222222 7 "Sti" "CT" 1 4 15 NA
"7990" 3 1870 18700 137.865638335902 342.861220276823 140.330794546049 342.107460578331 -3.54562837711703 31.0001511458633 0.383561801517288 8.95088810431781 271.136363636364 7 "Sti" "CT" 1 4 15 NA
"7991" 3 1871 18710 173.395883638512 332.579472895297 174.637076275717 328.70474707345 -3.6386296588857 31.8132802967339 -1.33298838987642 11.823031189752 252.666666666667 7 "Sti" "CT" 1 4 15 NA
"7992" 3 1872 18720 193.743435243387 291.995160717111 192.487027517262 293.523027523441 -0.468040449323157 8.42503587700406 -2.60742524908795 18.573682651635 230.772727272727 7 "Sti" "CT" 1 4 15 NA
"7993" 3 1873 18730 189.271291020582 286.769503350285 189.657198026133 285.845995764108 0.258245157312816 3.47771849752377 0.835762952637083 7.0924640313375 234.888888888889 7 "Sti" "CT" 1 4 15 NA
"7994" 3 1874 18740 194.856928654965 280.298634334241 194.880771737699 280.659091559672 -1.05455296925027 9.22017142266296 -0.095327211252993 7.3679937373243 254.590909090909 7 "Sti" "CT" 1 4 15 NA
"8287...217" 3 2167 21669.5 125.098982734311 336.205585422945 125.342258234917 336.265843697069 -0.324321596878108 2.8356097858355 0.306625433033858 1.40295789502301 334.625 8 "Sti" "CT" 1 4 15 NA
"8288...218" 3 2168 21680 132.315203189175 342.194549358003 137.476116625266 342.336115190785 -2.82971844295887 24.7408047606188 4.37254262012348 16.8912859528043 275.0625 8 "Sti" "CT" 1 4 15 NA
"8289...219" 3 2169 21689.875 177.705107594778 340.125052440575 179.123463464127 338.554953166526 -5.29493043610223 46.2946553805132 -0.785212518779218 10.8322849649397 262.25 8 "Sti" "CT" 1 4 15 NA
"8290...220" 3 2170 21700 210.71916322134 334.133971263237 210.638190602446 334.638251026093 -2.36231151565484 20.6541707843784 -1.85662908562378 11.5899464375058 328.227272727273 8 "Sti" "CT" 1 4 15 NA
"8291...221" 3 2171 21710 230.698646869372 332.87374119655 232.179322753054 333.307587162783 -2.95084655957742 25.7998525580199 0.894419030936007 14.5545512689001 314.833333333333 8 "Sti" "CT" 1 4 15 NA
"8292" 3 2172 21718.5 255.3825616831 329.711031336899 263.314616438121 332.4167057222 -4.81195135396361 42.071870882505 4.36680124218614 25.706357118127 322.875 8 "Sti" "CT" 1 4 15 NA
"8293" 3 2173 21731.25 307.837132033132 341.475044100614 304.010319673077 334.979300195524 -3.32715000885443 29.0899502680857 0.18583312623656 21.4413513216014 322.625 8 "Sti" "CT" 1 4 15 NA
"8294" 3 2174 21739.1428571429 336.957762042862 333.446227140403 342.453110145417 334.908300161729 -5.23669577898377 45.7854979109231 -1.38926774922584 30.4292826006643 330.642857142857 8 "Sti" "CT" 1 4 15 NA
"8587" 3 2467 24670.5 246.498484309848 350.159132116949 243.590886439258 349.310659537507 -0.0145450777108653 0.16861906837741 -0.533593594901959 2.41683350512261 262.875 9 "Sti" "CT" 1 4 15 NA
"8588" 3 2468 24679.125 242.094049874614 345.734043793358 243.187864077955 347.07677811097 0.10927120193973 1.85262749196258 -0.533958693259365 3.45985629463877 229.5 9 "Sti" "CT" 1 4 15 NA
"8589" 3 2469 24690 238.425012802066 352.522027090238 237.920889464205 352.069910850044 0.876028922755292 8.28956128808397 0.850599624530417 1.80297381261261 224.666666666667 9 "Sti" "CT" 1 4 15 NA
"8590" 3 2470 24700 241.747110459978 351.390614745225 243.219228458998 351.469721177437 -1.87126694583305 16.3608680846159 1.34683886602562 6.88011730112709 201.045454545455 9 "Sti" "CT" 1 4 15 NA
"8591" 3 2471 24710 259.562352501687 351.630521814254 261.351319962541 351.44687577705 -2.22333465448369 19.4390677775634 0.614598349994537 12.4028271736956 229 9 "Sti" "CT" 1 4 15 NA
"8592" 3 2472 24720 290.784255141305 348.741914563357 293.483493831515 348.539424337031 -5.39038678248813 47.129249661429 3.45386817553714 26.1523775108728 196.590909090909 9 "Sti" "CT" 1 4 15 NA
"8593" 3 2473 24730 337.940802363529 346.697444801502 340.13404339658 347.369321061236 -4.41969803052068 38.6423201736162 -1.58872560367979 29.5083658344295 227.833333333333 9 "Sti" "CT" 1 4 15 NA
