"cond" "ID" "cat" "size" "absdY"
"5996" "G 50µg/L" "6" "1" 472.6875 134.7132
"5997" "G 50µg/L" "6" "1" 482.1667 69.87478
"5998" "G 50µg/L" "6" "1" 479.8 68.27317
"5999" "G 50µg/L" "6" "1" 486.8571 8.331847
"6000" "G 50µg/L" "6" "1" 496.6667 2.3468
"6078" "G 50µg/L" "7" "1" 370.5 47.29864
"6079" "G 50µg/L" "7" "1" 396.8889 21.89678
"6080" "G 50µg/L" "7" "1" 253.0455 24.73957
"6081" "G 50µg/L" "7" "1" 206.0556 7.877073
"6082" "G 50µg/L" "7" "1" 388.9091 19.25829
"6083" "G 50µg/L" "7" "1" 329 34.78795
"6084" "G 50µg/L" "7" "1" 307.7727 56.57313
"6165" "G 50µg/L" "8" "1" 197.2 42.37956
"6166" "G 50µg/L" "8" "1" 200.9444 70.74047
"6167" "G 50µg/L" "8" "1" 272.5909 38.77239
"6168" "G 50µg/L" "8" "1" 285.4444 63.80244
"6169" "G 50µg/L" "8" "1" 285.1818 68.81665
"6170" "G 50µg/L" "8" "1" 303.7778 43.98659
"6171" "G 50µg/L" "8" "1" 281.4545 13.0673
"6252" "G 50µg/L" "9" "1" 319.5 39.91858
"6253" "G 50µg/L" "9" "1" 350.4444 111.3901
"6254" "G 50µg/L" "9" "1" 286.9091 98.36326
"6255" "G 50µg/L" "9" "1" 325.0556 84.39217
"6256" "G 50µg/L" "9" "1" 236.2273 37.50072
"6257" "G 50µg/L" "9" "1" 247.0556 2.209105
"6258" "G 50µg/L" "9" "1" 245 4.142908
"6339" "G 50µg/L" "10" "1" 309.8 52.91115
"6340" "G 50µg/L" "10" "1" 323.1667 45.06789
"6341" "G 50µg/L" "10" "1" 334.5909 63.32125
