"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond"
"18167" 5 1800 18000 391.8672 577.3503 -3.299646 3.685679 0.05748036 9.416685 209.5909 6 "Sti" "GC"
"2093" 1 2093 20930 28.40985 26.63353 -0.6865684 0.6865684 0.02018263 0.4145122 270 7 "Sti" "GC"
"2094" 1 2094 20940 29.00335 26.87513 -0.512737 0.512737 0.07149 0.5707559 281.3636 7 "Sti" "GC"
"2095" 1 2095 20950 29.51805 26.9554 -0.5001094 0.5001094 -0.06015912 0.4220656 281.4444 7 "Sti" "GC"
"2096" 1 2096 20960 29.82158 27.12874 -0.55513 0.7725145 0.08215592 0.2967055 283.2273 7 "Sti" "GC"
"2097" 1 2097 20970.38 30.73725 26.58907 -0.7326444 0.7326444 -0.0905762 0.2501043 281.625 7 "Sti" "GC"
"2098" 1 2098 20980 30.78042 26.25215 -0.0612594 0.6982419 0.102352 0.5265966 293.0909 7 "Sti" "GC"
"2099" 1 2099 20990 31.71691 25.88898 -0.6688716 0.7502014 -0.184662 0.4160883 281.7778 7 "Sti" "GC"
"2100" 1 2100 21000 31.72688 25.87007 -0.131268 0.3101325 0.03320756 0.2156548 282.8182 7 "Sti" "GC"
"6127" 2 2093 20934 35.71998 212.9657 -0.3163106 0.3163106 -0.1151483 0.7725276 272 7 "Sti" "GC"
"6128" 2 2094 20940 35.3757 212.1663 -0.4951222 1.597599 0.5443371 5.022303 217.4091 7 "Sti" "GC"
"6129" 2 2095 20950 42.07783 209.1075 -13.91909 13.91909 0.6573255 3.711273 260.2778 7 "Sti" "GC"
"6130" 2 2096 20959.5 53.10286 195.6509 -8.038912 8.038912 -0.1234248 15.15119 330.2 7 "Sti" "GC"
"6131" 2 2097 20970.38 65.38698 197.963 -17.72568 17.72568 0.94037 19.8628 253.5625 7 "Sti" "GC"
"6132" 2 2098 20980 87.38471 209.0263 -14.91247 14.91247 -2.203626 8.180121 304.9091 7 "Sti" "GC"
"6133" 2 2099 20990 91.18629 204.8623 -0.878308 0.878308 -0.01632973 1.722929 339.3333 7 "Sti" "GC"
"6134" 2 2100 21000 92.16039 202.8618 -1.007233 1.007233 -0.05546697 1.591136 343.8182 7 "Sti" "GC"
"10086" 3 2093 20929.75 385.2119 293.1626 -2.052728 8.91077 -3.423269 8.679556 308.4375 7 "Sti" "GC"
"10087" 3 2094 20940 371.5708 314.8063 0.6172253 18.57468 3.880449 22.49293 310.8636 7 "Sti" "GC"
"10088" 3 2095 20950 389.2049 343.9605 -9.107653 10.49529 -2.547289 14.7422 158.2222 7 "Sti" "GC"
"10089" 3 2096 20960 387.581 345.0297 2.242336 2.242336 0.1161157 2.409361 117.8182 7 "Sti" "GC"
"10090" 3 2097 20970.38 385.7492 343.3156 1.173089 1.173089 0.1480489 1.98745 192.0625 7 "Sti" "GC"
"10091" 3 2098 20980 384.0745 341.1443 3.161297 3.161297 -0.2071772 4.123817 219.0909 7 "Sti" "GC"
"10092" 3 2099 20990 380.8397 338.9193 2.545683 2.545683 0.04493928 2.976151 255.1111 7 "Sti" "GC"
"10093" 3 2100 21000 379.2106 337.017 -0.2475908 1.204441 0.4756665 1.96019 283.2273 7 "Sti" "GC"
"14273" 4 2093 20930 124.9195 409.2005 -7.706872 7.706872 -0.5127139 3.356338 259.1667 7 "Sti" "GC"
"14274" 4 2094 20940 128.6691 414.2486 -9.600789 9.873783 2.546989 6.751378 283.3636 7 "Sti" "GC"
"14275" 4 2095 20950 154.7295 419.0549 -27.17164 27.17164 -1.488798 16.17978 258 7 "Sti" "GC"
"14276" 4 2096 20960 176.1924 420.6863 -25.95644 25.95644 1.061562 20.669 238.6818 7 "Sti" "GC"
"14277" 4 2097 20970.38 204.0098 452.1951 -24.48861 24.48861 0.7757728 35.35753 246.3125 7 "Sti" "GC"
"14278" 4 2098 20980 234.8555 463.8122 -43.00616 43.00616 0.353941 18.53811 213.4091 7 "Sti" "GC"
"14279" 4 2099 20990 278.7743 458.8172 -31.57773 31.57773 -1.39631 13.69759 224.5556 7 "Sti" "GC"
"14280" 4 2100 21000 292.5333 453.2009 -0.5530263 5.09393 -2.62428 8.222319 272.5909 7 "Sti" "GC"
"18460" 5 2093 20930 368.8542 566.2262 -26.03991 26.03991 -0.3702518 4.350823 287.3889 7 "Sti" "GC"
"18461" 5 2094 20940 390.5986 553.0416 -5.735118 10.81815 -2.824573 5.056819 207.4545 7 "Sti" "GC"
"18462" 5 2095 20950 387.895 547.2505 -2.524251 4.286475 1.122179 8.964355 191.5556 7 "Sti" "GC"
"18463" 5 2096 20960 393.0903 527.9514 -1.636335 3.602688 -0.5040409 9.204095 183.8636 7 "Sti" "GC"
"18464" 5 2097 20970.38 392.9388 522.9758 2.396444 2.396444 -1.019207 2.122469 231.375 7 "Sti" "GC"
"18465" 5 2098 20980 387.6264 534.7897 1.474809 5.154869 1.299922 11.19372 284.3182 7 "Sti" "GC"
"18466" 5 2099 20990 390.282 545.7558 0.03197163 2.832875 -0.6893041 5.659898 253.5556 7 "Sti" "GC"
"18467" 5 2100 21000 387.2076 540.8821 3.489759 3.489759 -0.0199804 7.691307 288.7727 7 "Sti" "GC"
"2393" 1 2393 23930 244.4893 69.53534 -16.25901 16.25901 -1.514264 9.411502 238.8333 8 "Sti" "GC"
"2394" 1 2394 23940 257.6494 39.75279 -12.28068 12.28068 -0.5282054 8.482599 268.9091 8 "Sti" "GC"
"2395" 1 2395 23950 259.9393 39.63048 5.22652 5.22652 -0.9796347 3.72775 285.3889 8 "Sti" "GC"
"2396" 1 2396 23960 257.0482 48.37575 -5.455018 7.826413 2.396919 7.075557 238.4545 8 "Sti" "GC"
"2397" 1 2397 23970 271.1507 41.51687 -19.89885 19.89885 0.1068765 18.55606 213.1667 8 "Sti" "GC"
"2398" 1 2398 23980 297.8309 35.30916 -26.93691 26.93691 0.5167649 26.55362 241 8 "Sti" "GC"
"2399" 1 2399 23990 316.6086 43.08259 -20.17206 20.17206 -0.08317718 20.28112 266.3333 8 "Sti" "GC"
"2400" 1 2400 24000 347.0473 46.20497 -34.02308 34.02308 1.043971 36.52712 254.3636 8 "Sti" "GC"
"6410" 2 2393 23930 209.4294 205.6055 18.38387 18.38387 1.685434 8.040028 283.8889 8 "Sti" "GC"
"6411" 2 2394 23940.3 186.5015 205.5879 20.64486 20.64486 2.246088 12.68231 286.85 8 "Sti" "GC"
"6412" 2 2395 23950 179.1728 208.478 0.04750546 1.10861 0.632422 3.965915 227.2778 8 "Sti" "GC"
"6413" 2 2396 23960 181.592 211.6991 -7.200163 7.200163 0.9171771 6.204223 349.1364 8 "Sti" "GC"
"6414" 2 2397 23972.67 189.3837 212.801 -3.31354 3.31354 0.03363391 2.411197 381.8333 8 "Sti" "GC"
"6415" 2 2398 23980.4 194.4893 212.9058 -7.938587 7.938587 -0.3980713 5.404842 371.6 8 "Sti" "GC"
"6416" 2 2399 23990 201.0814 212.6865 -6.439994 6.439994 0.06694658 4.211101 375.1667 8 "Sti" "GC"
"6417" 2 2400 23999.67 207.9916 212.3281 -7.661164 7.661164 0.2203751 4.971873 375.5556 8 "Sti" "GC"
"10386" 3 2393 23930.43 75.76725 277.8145 12.13706 12.13706 0.3208156 3.510849 281.5714 8 "Sti" "GC"
"10387" 3 2394 23940 73.46264 287.1712 -18.99952 19.40196 5.744433 15.783 265.0909 8 "Sti" "GC"
"10388" 3 2395 23950 111.8773 305.3626 -37.02819 37.02819 -1.545246 43.61453 243.2778 8 "Sti" "GC"
"10389" 3 2396 23960 134.4744 339.0839 -10.32784 10.32784 -1.867231 16.51264 148.4545 8 "Sti" "GC"
"10390" 3 2397 23970 144.6794 341.1027 -15.67953 15.67953 0.7206267 9.620572 195.6111 8 "Sti" "GC"
"10391" 3 2398 23980 155.2417 341.0672 -4.543857 4.906018 -0.8934738 3.7694 284.9091 8 "Sti" "GC"
"10392" 3 2399 23990 161.4002 336.1582 -13.95245 13.95245 2.116575 5.029508 176.8889 8 "Sti" "GC"
"10393" 3 2400 24000 195.3219 335.642 -48.52747 48.52747 2.468313 20.8691 211.4091 8 "Sti" "GC"
"14573" 4 2393 23930 34.62488 432.1645 -6.040376 6.151818 2.950488 6.712025 343.3889 8 "Sti" "GC"
"14574" 4 2394 23940 71.71078 435.5438 -67.02112 67.02112 1.825775 19.42278 250.9091 8 "Sti" "GC"
"14575" 4 2395 23950 118.5441 400.6346 -9.753816 11.67317 -5.176626 11.00619 322.8333 8 "Sti" "GC"
"14576" 4 2396 23960 118.3038 398.0459 -5.223227 5.596321 1.258288 7.631976 303.4091 8 "Sti" "GC"
"14577" 4 2397 23970 124.737 410.2956 -7.759883 7.759883 0.7413739 8.164395 309.7778 8 "Sti" "GC"
"14578" 4 2398 23980 147.1024 406.4179 -39.12988 39.12988 3.191354 17.89662 251.4545 8 "Sti" "GC"
"14579" 4 2399 23990 185.6041 415.0656 -24.85204 24.85204 -3.699095 15.85772 210.2222 8 "Sti" "GC"
"14580" 4 2400 24000 198.1531 421.4605 -11.58186 11.58186 0.492153 14.68663 188.5455 8 "Sti" "GC"
"18760" 5 2393 23930 29.92961 547.8515 -3.643474 3.643474 0.652766 1.559239 329.5 8 "Sti" "GC"
"18761" 5 2394 23940 54.8214 542.5274 -65.60036 65.60036 5.832661 11.50512 303.4545 8 "Sti" "GC"
"18762" 5 2395 23950.5 121.5123 522.1789 -37.90267 37.90267 -3.980072 13.0374 297.625 8 "Sti" "GC"
"18763" 5 2396 23960 149.6436 536.5636 -20.49264 20.49264 -1.049462 10.62392 275.2273 8 "Sti" "GC"
"18764" 5 2397 23970 171.6063 536.5089 -45.8458 45.8458 4.861136 25.28738 288.4444 8 "Sti" "GC"
"18765" 5 2398 23980 233.988 552.0499 -54.88733 54.88733 -3.183069 31.40456 211.2273 8 "Sti" "GC"
"18766" 5 2399 23990 272.7307 558.4278 -30.99184 30.99184 -0.5371857 18.78618 271.3889 8 "Sti" "GC"
"18767" 5 2400 24000 303.0797 568.3048 -29.61146 29.61146 -0.2933037 22.23244 208.3636 8 "Sti" "GC"
"2693" 1 2693 26930 383.235 92.05828 1.656838 1.769224 0.1943751 1.918774 275.9444 9 "Sti" "GC"
"2694" 1 2694 26940 383.6322 94.33944 -0.8240681 0.8241765 0.03177073 1.313336 287.8636 9 "Sti" "GC"
"2695" 1 2695 26950 384.1305 95.57549 -0.02000254 0.1637497 -0.079967 0.202129 283.6111 9 "Sti" "GC"
"2696" 1 2696 26960 383.9884 95.51744 0.2134323 0.2652175 0.01923579 0.312498 282.5 9 "Sti" "GC"
"2697" 1 2697 26970 383.8128 94.55563 -0.0496215 0.2734155 0.1025033 0.3918037 286.2222 9 "Sti" "GC"
"2698" 1 2698 26980 385.129 93.2311 -1.976346 1.976346 -0.07158145 1.437921 288.8182 9 "Sti" "GC"
"2699" 1 2699 26990 386.1722 91.54022 -0.3208101 0.3780736 -0.02575952 0.3060174 290.8333 9 "Sti" "GC"
"2700" 1 2700 27000 385.7702 91.86449 0.5216364 0.7854726 -0.08331147 0.8052455 289.2273 9 "Sti" "GC"
"6688" 2 2693 26930 336.9925 196.9537 -23.29354 23.29354 3.279825 16.32952 259.3333 9 "Sti" "GC"
"6689" 2 2694 26940 370.2899 188.9561 -29.26668 29.26668 -2.765967 23.87441 324.9545 9 "Sti" "GC"
"6690" 2 2695 26950 386.8946 189.1271 -6.451628 7.061404 -1.731432 6.557377 261.5556 9 "Sti" "GC"
"6691" 2 2696 26960 386.2699 189.3993 -0.208973 5.105523 0.9301168 8.004238 222.7273 9 "Sti" "GC"
"6692" 2 2697 26970 391.3681 198.449 -2.680341 3.153916 -0.7327068 6.258677 350.8333 9 "Sti" "GC"
"6693" 2 2698 26979.6 390.883 188.9591 0.3920473 0.3920473 0.04376004 4.417858 378.8 9 "Sti" "GC"
"6694" 2 2699 26990 390.9709 175.3308 -0.4376413 0.4376413 0.07212184 4.624941 375.6111 9 "Sti" "GC"
"6695" 2 2700 26999 391.3557 168.5069 0.2433363 0.5044254 -0.06460099 1.980605 373.8125 9 "Sti" "GC"
"10686" 3 2693 26930 216.2722 278.9384 -21.05714 21.05714 0.7906992 11.83814 213.6111 9 "Sti" "GC"
"10687" 3 2694 26940 249.4427 270.9348 -38.43108 38.43108 -0.4430129 21.10237 223.5455 9 "Sti" "GC"
"10688" 3 2695 26950 282.4702 272.6532 -27.69339 27.69339 1.007411 25.62077 237.6667 9 "Sti" "GC"
"10689" 3 2696 26960 310.769 281.9935 -31.66889 31.66889 -0.5899611 31.13899 259.1818 9 "Sti" "GC"
"10690" 3 2697 26970 340.753 297.1358 -18.85864 18.85864 -2.331064 22.01514 288 9 "Sti" "GC"
"10691" 3 2698 26980 341.9972 304.255 3.62105 6.60081 -0.1011318 5.089222 343.1818 9 "Sti" "GC"
"10692" 3 2699 26990 346.599 311.5817 -6.13037 6.13037 -0.1469213 8.132036 294.8333 9 "Sti" "GC"
"10693" 3 2700 27000.56 352.6838 293.3791 -9.027881 9.027881 0.06717925 6.968066 323.7222 9 "Sti" "GC"
"14873" 4 2693 26930 62.23375 411.0273 9.859426 9.875684 1.261067 5.791537 162.5556 9 "Sti" "GC"
"14874" 4 2694 26940 75.2952 412.4189 -48.3567 48.3567 4.825019 7.651992 236.7727 9 "Sti" "GC"
"14875" 4 2695 26950 120.5936 409.3265 -13.43999 14.37833 -5.122065 6.872058 296.8333 9 "Sti" "GC"
"14876" 4 2696 26960 118.7235 411.4961 -8.531607 13.16509 3.19725 5.209168 282.5455 9 "Sti" "GC"
"14877" 4 2697 26970 142.9393 397.6793 -18.71519 18.71519 -2.223014 3.563891 274.8333 9 "Sti" "GC"
"14878" 4 2698 26980 151.2745 404.3808 -12.74566 12.74566 1.541845 17.87154 283.8636 9 "Sti" "GC"
"14879" 4 2699 26990 170.8745 414.5561 -24.97747 24.97747 0.09928772 5.741359 198.1111 9 "Sti" "GC"
"14880" 4 2700 27000 197.8501 407.0694 -17.68492 17.68492 -1.830359 13.44336 295.4091 9 "Sti" "GC"
"19060" 5 2693 26930 41.95338 516.1875 -5.769718 5.797382 -0.3188177 8.487097 241.5556 9 "Sti" "GC"
"19061" 5 2694 26940 48.8522 522.9728 -10.63217 10.63217 -0.009337571 7.348534 260.5455 9 "Sti" "GC"
"19062" 5 2695 26950 56.35709 517.7845 -2.848818 2.848818 -0.5706515 3.507184 301.6111 9 "Sti" "GC"
"19063" 5 2696 26960 56.37008 516.4891 2.048546 2.048546 -0.3529132 0.5285978 341.4545 9 "Sti" "GC"
"19064" 5 2697 26970 58.20457 516.264 -17.00298 17.38269 4.195016 11.57507 338.1667 9 "Sti" "GC"
"19065" 5 2698 26980 97.07484 534.8945 -46.1779 46.1779 -0.3759251 21.73886 308.7727 9 "Sti" "GC"
"19066" 5 2699 26990 133.5764 544.3214 -29.28182 29.28182 -0.6174196 10.65232 246.3333 9 "Sti" "GC"
"19067" 5 2700 27000 165.6585 539.754 -33.46991 33.46991 -1.502934 7.764821 261.4091 9 "Sti" "GC"
"2993" 1 2993 29930 240.8464 78.02308 -16.12604 16.12604 0.6145584 13.88747 224.4444 10 "Sti" "GC"
"2994" 1 2994 29940 266.7539 61.43192 -23.21213 23.21213 -2.847034 17.3005 206.7727 10 "Sti" "GC"
"2995" 1 2995 29950 272.5521 46.97785 -2.555508 5.000944 1.000005 4.033676 219.8889 10 "Sti" "GC"
"2996" 1 2996 29960 287.702 28.97274 -22.3234 22.3234 1.293714 21.40296 193.1364 10 "Sti" "GC"
"2997" 1 2997 29970 307.4672 39.88642 -16.94928 16.94928 0.2048604 18.7943 240.6111 10 "Sti" "GC"
"2998" 1 2998 29980 326.1129 53.85765 -18.87952 18.87952 -0.8546926 22.89342 267.6364 10 "Sti" "GC"
"2999" 1 2999 29989 341.955 86.82758 -21.07127 21.07127 2.513482 23.75158 248.2143 10 "Sti" "GC"
"6928" 2 2993 29930 231.347 208.7275 49.55844 49.55844 0.7737802 36.14373 281.7222 10 "Sti" "GC"
"6929" 2 2994 29940 189.9171 215.781 23.98365 23.98365 4.323845 14.9251 304.5909 10 "Sti" "GC"
"6930" 2 2995 29950 181.5829 207.3788 1.412195 2.861769 0.8990438 9.990968 241.3333 10 "Sti" "GC"
"6931" 2 2996 29960 186.5829 197.1402 -10.10988 10.10988 0.5635684 8.239373 294.9091 10 "Sti" "GC"
"6932" 2 2997 29970 194.7426 205.62 -3.024921 3.046835 -0.7401899 8.164179 235.3889 10 "Sti" "GC"
"6933" 2 2998 29980 197.042 209.1867 -5.263089 5.263089 0.8622599 4.111559 253 10 "Sti" "GC"
"6934" 2 2999 29989 204.7254 207.5569 -15.1062 15.1062 1.639846 4.39504 297.7143 10 "Sti" "GC"
"10986" 3 2993 29930 384.1598 271.4241 -0.4071317 0.4253155 0.004144343 1.127309 267.1111 10 "Sti" "GC"
"10987" 3 2994 29940 384.485 271.5612 0.5773515 0.9820017 -0.07816924 1.165782 259.0909 10 "Sti" "GC"
"10988" 3 2995 29950 383.4392 271.0043 0.6163564 0.6529529 0.02625192 0.6192501 261.3889 10 "Sti" "GC"
"10989" 3 2996 29960 381.9322 270.5914 1.779427 2.289588 0.1393557 2.141799 270.3636 10 "Sti" "GC"
"10990" 3 2997 29970 381.8819 272.0036 0.2957805 0.9839562 -0.5657771 1.171197 272.7222 10 "Sti" "GC"
"10991" 3 2998 29980 379.725 272.3444 1.546721 1.711247 0.4141931 1.541874 276.5 10 "Sti" "GC"
"10992" 3 2999 29989 380.0455 271.0657 -1.505374 1.505374 0.2710745 0.6651134 281.6429 10 "Sti" "GC"
"15173" 4 2993 29930 35.65416 437.0147 -24.46108 24.46108 7.224233 14.60202 289.2778 10 "Sti" "GC"
"15174" 4 2994 29940 117.5003 444.6366 -117.908 117.908 1.180305 18.0187 245.7727 10 "Sti" "GC"
"15175" 4 2995 29950 202.6333 432.683 -33.04667 33.04667 -7.25222 15.67612 301.9444 10 "Sti" "GC"
"15176" 4 2996 29960 216.1822 436.8688 -23.69449 23.69449 2.909317 13.55757 307.7727 10 "Sti" "GC"
"15177" 4 2997 29970 255.5462 445.2731 -47.04481 47.04481 1.181004 30.91354 270.9444 10 "Sti" "GC"
"15178" 4 2998 29980 297.4176 445.3154 -18.16843 18.79531 -5.469148 8.962229 237.1818 10 "Sti" "GC"
"15179" 4 2999 29989 297.2385 444.4442 -3.193866 4.542875 1.479532 8.003385 161.4286 10 "Sti" "GC"
"19360" 5 2993 29930 31.88344 548.9468 -1.046722 1.31199 0.9129544 2.229989 318.7222 10 "Sti" "GC"
"19361" 5 2994 29940 54.47013 565.5312 -53.64617 53.64617 4.15047 30.26192 265.9091 10 "Sti" "GC"
"19362" 5 2995 29950 100.2007 569.9594 -22.81816 22.81816 -2.034211 6.321696 311.8333 10 "Sti" "GC"
"19363" 5 2996 29960 125.4234 569.8256 -33.2239 33.2239 -0.3138086 16.49418 230.0455 10 "Sti" "GC"
"19364" 5 2997 29970 158.7469 571.2163 -22.65889 22.65889 -2.251243 6.823403 269.3333 10 "Sti" "GC"
"19365" 5 2998 29980 160.5743 557.4096 11.38326 11.38326 -1.293809 9.792764 304.6364 10 "Sti" "GC"
"19366" 5 2999 29989 151.824 558.2482 -15.04666 17.84284 5.382047 7.295037 335.7143 10 "Sti" "GC"
"3593" 1 3593 35930 383.7667 89.99121 3.370062 3.370062 -0.1095828 3.163085 228.4444 11 "Sti" "GC"
"3594" 1 3594 35940 380.4358 91.667 3.292658 3.292658 0.08562729 2.844841 250.2727 11 "Sti" "GC"
"3595" 1 3595 35950 377.6168 92.85722 2.225027 2.225027 0.06079967 1.855375 258.3333 11 "Sti" "GC"
"3596" 1 3596 35960 375.315 94.1925 2.108957 2.108957 0.1387895 1.708375 266 11 "Sti" "GC"
"3597" 1 3597 35970 374.3681 95.49244 0.274845 0.3346398 0.1147509 0.3539194 267.7778 11 "Sti" "GC"
"3598" 1 3598 35980 374.2465 96.34808 -0.9001252 1.278762 0.1565679 1.386632 263.9545 11 "Sti" "GC"
"3599" 1 3599 35990 375.5714 97.55795 -0.3273562 0.7907428 -0.1920235 0.879936 266.5 11 "Sti" "GC"
"7457" 2 3593 35930 257.9119 162.3709 -58.66199 58.66199 -0.03243662 50.62039 301 11 "Sti" "GC"
"7458" 2 3594 35940 322.95 156.4835 -61.26821 61.26821 -2.572667 52.44886 243.2273 11 "Sti" "GC"
"7459" 2 3595 35950 364.3335 153.7709 -19.8158 19.8158 -2.444805 18.4065 233.8333 11 "Sti" "GC"
"7460" 2 3596 35960 376.8613 162.769 -12.00044 12.00044 -1.066562 19.6668 319.6818 11 "Sti" "GC"
"7461" 2 3597 35970.71 382.4979 184.1683 -0.4529907 0.8130224 -0.5826297 5.913305 375.5 11 "Sti" "GC"
"7462" 2 3598 35980 384.0163 189.7477 -4.252737 4.447715 0.5516397 3.171325 280.7273 11 "Sti" "GC"
"7463" 2 3599 35990 385.2851 178.3904 0.6885254 2.670222 0.04742913 4.275447 202.8889 11 "Sti" "GC"
"11586" 3 3593 35930 393.8019 302.9757 0.8763322 1.953295 -0.6040123 3.070053 286.6667 11 "Sti" "GC"
"11587" 3 3594 35940 389.0374 308.4844 6.112002 6.112002 0.08705835 1.975882 234.5 11 "Sti" "GC"
"11588" 3 3595 35950 385.2038 307.2625 1.687641 1.687641 0.1871817 4.51221 288.3333 11 "Sti" "GC"
"11589" 3 3596 35960 388.1958 308.3916 -7.5722 7.717382 0.726456 15.52015 247.5909 11 "Sti" "GC"
"11590" 3 3597 35970 390.6876 319.7287 2.721605 2.790582 -0.7467741 3.743132 196.2778 11 "Sti" "GC"
"11591" 3 3598 35980 391.4189 326.8793 -5.232094 5.232094 0.4280231 17.10157 202.4545 11 "Sti" "GC"
"11592" 3 3599 35990 394.7858 338.6541 1.840849 2.981305 -0.7082138 7.102802 168.3333 11 "Sti" "GC"
"15773" 4 3593 35930 61.52692 454.7332 5.87457 5.87457 -0.2363919 3.020785 356.7778 11 "Sti" "GC"
"15774" 4 3594 35940 65.05212 450.0381 -34.75743 36.21623 6.673233 9.746666 310.7727 11 "Sti" "GC"
"15775" 4 3595 35950 113.5169 455.2099 -28.41478 28.41478 -3.719843 10.77819 263.1667 11 "Sti" "GC"
"15776" 4 3596 35960 140.2278 448.0092 -41.82554 41.82554 2.800032 15.3198 264.3182 11 "Sti" "GC"
"15777" 4 3597 35970 183.5862 445.246 -40.10302 40.10302 0.02360086 12.38409 270.7778 11 "Sti" "GC"
"15778" 4 3598 35980 220.2951 451.049 -27.20313 27.20313 -4.18494 16.05427 264.1818 11 "Sti" "GC"
"15779" 4 3599 35990 233.2904 446.112 -6.094455 6.094455 0.4353335 2.29387 278.3889 11 "Sti" "GC"
"19960" 5 3593 35930 357.3915 583.8914 21.21419 21.21419 -0.8968232 11.46156 181.8889 11 "Sti" "GC"
"19961" 5 3594 35940 338.9468 582.3935 6.430686 8.956566 3.283727 5.501282 269.7273 11 "Sti" "GC"
"19962" 5 3595 35950 347.9978 581.9826 -17.51642 17.51642 0.6346677 8.985864 193.1111 11 "Sti" "GC"
"19963" 5 3596 35960 358.557 580.8348 -2.197598 2.197598 -1.141707 2.381462 189.7727 11 "Sti" "GC"
"19964" 5 3597 35970 369.3371 577.706 -21.81002 21.81002 1.467027 6.681318 249.0556 11 "Sti" "GC"
"19965" 5 3598 35980 377.5888 566.3059 2.462504 10.39464 -1.267108 16.53631 313.1818 11 "Sti" "GC"
"19966" 5 3599 35990 383.3198 550.8518 -3.080238 6.738978 -0.088823 4.486032 275.9444 11 "Sti" "GC"
"20849" 6 294 2940 84.43199 645.2557 -14.85138 14.85138 3.917363 6.825187 185.5 1 "Sti" "G+"
"20850" 6 295 2950 123.0158 639.4588 -51.13787 51.13787 1.791197 10.59039 152.1667 1 "Sti" "G+"
"20851" 6 296 2960 168.4204 640.0097 -27.24553 27.24553 -4.695408 3.243476 155.5909 1 "Sti" "G+"
"20852" 6 297 2970 186.5485 640.047 -29.81965 29.81965 4.0378 15.80511 164.3889 1 "Sti" "G+"
"20853" 6 298 2980 226.4588 654.9321 -32.17586 32.17586 -3.689842 24.93629 160.7273 1 "Sti" "G+"
"20854" 6 299 2990 246.4874 666.507 -22.72638 22.72638 1.024336 17.90644 154.9444 1 "Sti" "G+"
"20855" 6 300 3000 278.2331 676.0002 -31.73726 31.73726 0.3451539 17.46708 137.6364 1 "Sti" "G+"
"20856" 6 301 3010 304.2968 680.0267 -27.33789 27.33789 -0.02008849 15.48605 152.9444 1 "Sti" "G+"
"25036" 7 294 2940 65.57359 821.0529 -17.77647 19.93932 5.969964 27.66403 224.9545 1 "Sti" "G+"
"25037" 7 295 2950 112.9858 769.0407 -61.68106 61.68106 1.851548 32.5257 188.3889 1 "Sti" "G+"
"25038" 7 296 2960 172.6853 798.324 -41.69434 41.69434 -5.595017 42.39543 210.2727 1 "Sti" "G+"
"25039" 7 297 2970 192.6845 815.9336 -19.6163 19.6163 1.926973 7.306091 243.0556 1 "Sti" "G+"
"25040" 7 298 2980 226.6662 811.4671 -38.61391 38.61391 -0.2124869 8.018496 237.7273 1 "Sti" "G+"
"25041" 7 299 2990 258.4481 811.9931 -29.68688 29.68688 -0.18769 12.27552 240.2222 1 "Sti" "G+"
"25042" 7 300 3000 294.8288 815.837 -38.05599 38.05599 0.204087 16.59762 238.1818 1 "Sti" "G+"
"25043" 7 301 3010 326.0466 813.0751 -27.88717 27.88717 -0.7547611 10.09404 245.7222 1 "Sti" "G+"
"29223" 8 294 2940 37.2825 923.9268 -38.57241 38.57241 7.896725 35.02715 179.4545 1 "Sti" "G+"
"29224" 8 295 2950 108.4857 887.5117 -71.06046 71.06046 -1.739906 10.39795 178.5556 1 "Sti" "G+"
"29225" 8 296 2960 157.0472 883.8971 -28.90159 28.90159 -3.93109 6.115585 142.8182 1 "Sti" "G+"
"29226" 8 297 2970 184.6605 891.0392 -42.25576 42.25576 2.61061 15.82918 154 1 "Sti" "G+"
"29227" 8 298 2980 238.8896 893.0464 -47.72605 47.72605 -2.291118 8.825085 151.5455 1 "Sti" "G+"
"29228" 8 299 2990 263.5923 881.5006 -4.688351 7.407388 -3.354961 4.223384 149.8889 1 "Sti" "G+"
"29229" 8 300 3000 256.7141 882.679 8.460382 8.83796 0.9814723 0.9541039 168.6364 1 "Sti" "G+"
"29230" 8 301 3010 257.5444 887.6902 -12.84402 12.84402 2.679456 11.16327 162.8333 1 "Sti" "G+"
"33388" 9 294 2940 251.3407 1074.175 13.77472 13.77472 1.265933 1.226091 210.8636 1 "Sti" "G+"
"33389" 9 295 2950 250.4843 1073.392 -31.70743 31.87777 8.560812 2.821018 243.4444 1 "Sti" "G+"
"33390" 9 296 2960.5 321.0745 1061.117 -72.07095 72.07095 -3.249114 13.56996 351.5625 1 "Sti" "G+"
"33391" 9 297 2970 367.288 1062.031 -31.39328 31.39328 -2.01706 16.48383 346.2778 1 "Sti" "G+"
"33392" 9 298 2980 388.6164 1063.223 -7.126534 8.238556 -3.167125 8.229866 323.6364 1 "Sti" "G+"
"33393" 9 299 2990 390.042 1063.879 -1.672398 2.431069 -0.2919006 6.86856 227.5 1 "Sti" "G+"
"33394" 9 300 3000 388.6923 1048.256 0.9111957 2.5885 0.4391573 30.83854 268.1818 1 "Sti" "G+"
"33395" 9 301 3010 390.8426 1023.018 -0.4481299 2.265134 -0.5325112 8.589927 206.8889 1 "Sti" "G+"
