"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "day" "expe" "plong" "y2" "x2"
"7402...146" 3 131 1310 289.489379719923 342.739746844691 -4.23358137952081 37.387109714824 1.09883400875418 21.7307394730976 233.111111111111 1 "Sti" "G2C" 4 7 25 48 NA NA
"7403...147" 3 132 1320 329.91983767941 346.863491356932 -4.61108279501215 40.7208561515285 -0.695972262169505 29.4842734067586 188.363636363636 1 "Sti" "G2C" 4 7 25 48 NA NA
"7697" 3 426 4260 198.700201770604 307.978266722566 -4.92531157883915 43.4958367089651 0.0584070513897927 2.94606372814792 299.090909090909 2 "Sti" "G2C" 4 7 25 48 NA NA
"7698" 3 427 4270 231.121066308501 288.477155772881 -2.16690629335838 19.1361299261719 -1.07079786343445 9.63234183955996 287.444444444444 2 "Sti" "G2C" 4 7 25 48 NA NA
"7699" 3 428 4280 259.378822986133 295.074268018823 -5.74178671223512 50.7061966041033 2.50704174909251 38.1056300507315 259.863636363636 2 "Sti" "G2C" 4 7 25 48 NA NA
"7700" 3 429 4290 318.557564726374 299.785569384056 -6.17334623425497 54.5173346812599 0.726545244015767 41.3104102691976 277.222222222222 2 "Sti" "G2C" 4 7 25 48 NA NA
"7701" 3 430 4300 374.198262161898 298.580378960951 -5.22010123528597 46.0991487137103 -3.7399864225244 31.1895909877896 286.227272727273 2 "Sti" "G2C" 4 7 25 48 NA NA
"7702" 3 431 4310 392.1188039354 288.057327703207 -0.079834675963925 2.27822733241203 -2.13643511014556 4.37364389127663 232.611111111111 2 "Sti" "G2C" 4 7 25 48 NA NA
"7703" 3 432 4320 391.737928625917 294.728139518313 0.0900621677428403 1.66262014630064 -0.065872721724304 6.52177930681296 243.727272727273 2 "Sti" "G2C" 4 7 25 48 NA NA
"7997" 3 726 7260 28.5821851354345 320.686202194351 -0.530571484478808 4.9296507563816 2.02490060819666 12.7122304127986 290 3 "Sti" "G2C" 4 7 25 48 NA NA
"7998" 3 727 7270 53.4660073603625 345.597188257137 -6.81848660315279 60.2146230031806 7.58219458674992 19.1310529607348 170.444444444444 3 "Sti" "G2C" 4 7 25 48 NA NA
"7999" 3 728 7280 132.642007582113 308.573480360254 -5.6877319306442 50.2288343264519 -9.60340126622036 30.3274879443572 217 3 "Sti" "G2C" 4 7 25 48 NA NA
"8000" 3 729 7290.5 141.525451454312 284.632041325485 0.00578431754137893 3.87055103779784 1.18208222016548 7.23955479027347 237.0625 3 "Sti" "G2C" 4 7 25 48 NA NA
"8001" 3 730 7300 154.997233826195 289.233972673558 -2.54051106171968 22.435464747577 -0.0450350754438773 9.75850723277722 298.318181818182 3 "Sti" "G2C" 4 7 25 48 NA NA
"8002" 3 731 7310 177.169994888054 289.025556014554 -2.67879952040727 23.6567016422442 1.84772071943979 13.4587497963215 294.444444444444 3 "Sti" "G2C" 4 7 25 48 NA NA
"8003" 3 732 7320 205.483378889808 287.30223192781 -3.98478174024858 35.1899393815747 0.799571208286523 21.5336646779276 272.363636363636 3 "Sti" "G2C" 4 7 25 48 NA NA
"8297" 3 1026 10260 30.6387344475965 289.052200719745 -0.194008310310389 3.00305971113613 1.74910684521021 3.1638242168471 283.181818181818 4 "Sti" "G2C" 4 7 25 48 NA NA
"8298" 3 1027 10270 49.5138213873521 291.302153297552 -5.75194255098794 50.7958836618588 6.49821671675149 15.3574687903983 258.833333333333 4 "Sti" "G2C" 4 7 25 48 NA NA
"8299" 3 1028 10280 130.669748963909 300.595784247638 -10.7870076839339 95.2609631468884 0.184403281166581 51.2745315221972 276.409090909091 4 "Sti" "G2C" 4 7 25 48 NA NA
"8300" 3 1029 10290 216.113322708813 315.262548215304 -7.48882322570899 66.1344215393812 -3.44601918206726 53.3432332068419 296.055555555556 4 "Sti" "G2C" 4 7 25 48 NA NA
"8301" 3 1030 10300 266.294706828803 339.449968051099 -3.67624075835231 32.4651882766412 -3.75979567395635 29.538077947763 280.772727272727 4 "Sti" "G2C" 4 7 25 48 NA NA
"8302" 3 1031 10310 280.643554544362 339.864594805324 -1.39984128067719 12.3621149217029 0.703915625711318 1.91151330423514 266.055555555556 4 "Sti" "G2C" 4 7 25 48 NA NA
"8303" 3 1032 10320 309.272479088724 333.766364357237 -4.99984122673925 44.1540142360411 2.48091727166224 31.4827814679005 279.863636363636 4 "Sti" "G2C" 4 7 25 48 NA NA
"8597" 3 1326 13260 308.466392684136 316.17355929181 -6.09693339264987 53.8425265137517 0.0216620338023858 29.8196539333916 305.454545454545 5 "Sti" "G2C" 4 7 25 48 NA NA
"8598" 3 1327 13270 358.173082007872 294.286631271445 -4.14228148800809 36.5808327698597 -2.30746125054912 17.2955833221694 293.5 5 "Sti" "G2C" 4 7 25 48 NA NA
"8599" 3 1328 13280 386.145544402533 291.600527715608 -1.83276385877221 17.1787718924157 -3.12712106957048 16.3412807581939 285.5 5 "Sti" "G2C" 4 7 25 48 NA NA
"8600" 3 1329 13290 384.288688051423 301.31912558788 1.19606492419496 10.5625489480944 -0.286168692816432 9.35933201958954 282.666666666667 5 "Sti" "G2C" 4 7 25 48 NA NA
"8601" 3 1330 13300 381.445410410461 338.812643981521 -0.768537746108477 7.04844940743612 0.896865498477723 21.573315631255 305.590909090909 5 "Sti" "G2C" 4 7 25 48 NA NA
"8602" 3 1331 13310 389.724533111773 337.956292573815 -1.03178623021285 9.11179012119965 0.901773815799459 2.73922223291606 251.222222222222 5 "Sti" "G2C" 4 7 25 48 NA NA
"8603" 3 1332 13320 394.686861826449 334.73793443359 0.145393178705229 3.49387223570852 -1.27279443268804 3.09508900464868 223.363636363636 5 "Sti" "G2C" 4 7 25 48 NA NA
"8897" 3 1626 16260 396.117974331341 296.881973838575 0.00873093919163627 3.37733947449345 -1.06536733052133 12.6065986589568 260.545454545455 6 "Sti" "G2C" 4 7 25 48 NA NA
"8898" 3 1627 16270 391.836706568909 313.093680274681 0.340752484194626 4.94668693457709 1.3551828871781 5.44004981820854 165.666666666667 6 "Sti" "G2C" 4 7 25 48 NA NA
"8899" 3 1628 16280 396.305664889686 330.542195280365 -0.540420105154182 6.846947062656 -1.05510988201661 14.0860128586682 238.454545454545 6 "Sti" "G2C" 4 7 25 48 NA NA
"8900" 3 1629 16290 394.848314142105 336.816846889737 0.279839072944291 3.08088153444481 0.695344036032736 2.47857162217895 230.222222222222 6 "Sti" "G2C" 4 7 25 48 NA NA
"8901" 3 1630 16300 395.165566480977 335.351291860813 -0.271754003038567 2.53646109645427 -0.158442619650202 3.6964711621963 230.727272727273 6 "Sti" "G2C" 4 7 25 48 NA NA
"8902" 3 1631 16310 396.615908039638 332.070382705085 0.207598489936648 2.46503652843154 -0.557721237906946 4.47173231137924 212.055555555556 6 "Sti" "G2C" 4 7 25 48 NA NA
"8903" 3 1632 16320 393.571212754243 336.31206058236 0.329032406193081 2.90571257932584 -0.228357457657182 3.64974331053736 233.863636363636 6 "Sti" "G2C" 4 7 25 48 NA NA
"9197" 3 1926 19260 382.592984651763 347.982609497775 0.095825724058255 1.01063472433708 0.0908397892018229 0.742085788304053 244.863636363636 7 "Sti" "G2C" 4 7 25 48 NA NA
"9198" 3 1927 19270 381.352477570617 348.924392189971 0.00259109413110905 1.38270992944996 0.121168447715604 1.08646364383708 244.5 7 "Sti" "G2C" 4 7 25 48 NA NA
"9199" 3 1928 19280 384.360387381428 347.958818874008 -0.663982079151808 5.90081829641304 0.552415607267619 2.25872519295763 231.681818181818 7 "Sti" "G2C" 4 7 25 48 NA NA
"9200" 3 1929 19290 388.238099225198 343.072284152766 -0.0879936677777353 1.5512570939527 -0.37849516494515 2.45813130538409 239.055555555556 7 "Sti" "G2C" 4 7 25 48 NA NA
"9201" 3 1930 19300 389.4253830443 341.730051863168 -0.218670465333013 3.0361169596211 0.295905813674608 3.39318073607353 224.454545454545 7 "Sti" "G2C" 4 7 25 48 NA NA
"9202" 3 1931 19310 391.836118788823 344.010131883029 -0.400903051959217 3.54040823712796 -0.247852741883435 2.10988559328905 206.722222222222 7 "Sti" "G2C" 4 7 25 48 NA NA
"9203" 3 1932 19320 396.931731113593 331.366022785006 -0.305543051791451 3.36782110679462 -0.445738159779467 9.33006048127697 222.045454545455 7 "Sti" "G2C" 4 7 25 48 NA NA
"9497" 3 2226 22260 85.0622098106205 323.719144223325 -1.02891028513699 12.6140575472214 3.93326055085802 19.2177854944757 236.681818181818 8 "Sti" "G2C" 4 7 25 48 NA NA
"9498" 3 2227 22270 113.361651519771 297.56254669223 -5.17952353422116 45.7408036564914 3.43916011023951 15.7069977097751 262.055555555556 8 "Sti" "G2C" 4 7 25 48 NA NA
"9499" 3 2228 22280 174.889684039243 306.975249788099 -7.71724185226201 68.1516054520744 -0.399591527399878 45.1472947774988 268.636363636364 8 "Sti" "G2C" 4 7 25 48 NA NA
"9500" 3 2229 22290 231.554343533008 322.104280119515 -3.91213122499628 34.5483566313965 -4.9262476322946 28.1373613989999 213 8 "Sti" "G2C" 4 7 25 48 NA NA
"9501" 3 2230 22300 250.168212597204 325.16001094782 -2.00804230671775 17.7331888307205 1.28789565293985 13.0807951490236 202.681818181818 8 "Sti" "G2C" 4 7 25 48 NA NA
"9502" 3 2231 22310 272.880678801481 332.849424617291 -2.31401104237661 20.4352242149272 -1.49846242228472 23.03369814757 231.777777777778 8 "Sti" "G2C" 4 7 25 48 NA NA
"9503" 3 2232 22320 283.766466823863 347.01187182095 -1.37370110714238 12.8450223499838 2.41897794400728 9.45070735044953 206.681818181818 8 "Sti" "G2C" 4 7 25 48 NA NA
"9797" 3 2526 25260 247.810946976762 316.843132363305 -5.49993600861294 48.5703929002535 0.466939965339805 45.8483221115124 290.045454545455 9 "Sti" "G2C" 4 7 25 48 NA NA
"9798" 3 2527 25270 291.917394326399 330.133120054325 -4.54939449670351 40.1760816520604 0.296911076136666 35.1355954949784 310.166666666667 9 "Sti" "G2C" 4 7 25 48 NA NA
"9799" 3 2528 25280 335.936653414977 332.462352715862 -5.66846636305073 50.0586984946902 -0.518034844295187 24.9664163319655 305.5 9 "Sti" "G2C" 4 7 25 48 NA NA
"9800" 3 2529 25290 382.005206172747 312.054189682193 -2.9517670233954 26.0673003925519 -3.25477166254791 11.5270251889135 299.944444444444 9 "Sti" "G2C" 4 7 25 48 NA NA
"9801" 3 2530 25300 388.73422033542 294.141320655929 -0.0631629920677675 4.8053401797647 -1.04519966221716 11.0683627074911 241.409090909091 9 "Sti" "G2C" 4 7 25 48 NA NA
"9802" 3 2531 25310 392.85635956449 284.505420620225 -0.400304259585191 6.9086788066603 -1.05028046645134 3.89373177670609 223.611111111111 9 "Sti" "G2C" 4 7 25 48 NA NA
"9803" 3 2532 25320 385.997974310377 293.2642785252 0.598140986325844 11.0580967604208 1.87661828582537 3.63977720642686 258 9 "Sti" "G2C" 4 7 25 48 NA NA
"10097" 3 2826 28260 391.453015157232 328.075660374344 -0.259144584754826 5.04087499300266 -0.160430908788669 7.1595454507634 225.954545454545 10 "Sti" "G2C" 4 7 25 48 NA NA
"10098" 3 2827 28270 385.352746257343 323.483604912675 0.906673921189781 8.19057326033379 0.0655183142450255 9.28969427744408 295.333333333333 10 "Sti" "G2C" 4 7 25 48 NA NA
"10099" 3 2828 28280 385.710332061461 313.123813593511 -0.378095543304564 5.09706035803617 0.648257203823164 3.11161247298884 212.136363636364 10 "Sti" "G2C" 4 7 25 48 NA NA
"10100" 3 2829 28290 382.978590423702 316.099032574792 1.34353996772386 11.8649133385098 -1.98674038432335 2.77387463990118 276.388888888889 10 "Sti" "G2C" 4 7 25 48 NA NA
"10101" 3 2830 28300 375.113442587016 340.790194406179 -1.45756670639624 16.542092343757 2.60830756766524 23.0666235030892 235.954545454545 10 "Sti" "G2C" 4 7 25 48 NA NA
"10102" 3 2831 28310 390.234187027998 341.195982393952 0.559597598347374 10.5906241330337 -2.99339206829438 11.948178978872 224.444444444444 10 "Sti" "G2C" 4 7 25 48 NA NA
"10103" 3 2832 28320 377.218087931746 330.950700578391 0.134846334059351 11.1475807805907 2.6517837430934 12.5884562232856 268 10 "Sti" "G2C" 4 7 25 48 NA NA
"11032" 4 126 1260 239.29567204356 464.598377608526 -1.41095712813218 14.793820699266 -0.872690510590758 10.5567007095983 249.818181818182 1 "Sti" "G2C" 4 7 25 36 NA NA
"11033" 4 127 1270 263.65916635883 454.040653972877 -5.403933388639 47.7225857686276 4.75827418543696 18.7173677625912 240.277777777778 1 "Sti" "G2C" 4 7 25 36 NA NA
"11034" 4 128 1280 321.659749644315 451.95071820241 -6.92108658819725 61.120692015141 -0.914029249559633 33.7243588478399 284 1 "Sti" "G2C" 4 7 25 36 NA NA
"11035" 4 129 1290 374.121860222108 447.300422502779 -4.1228245301633 36.4090067548506 -3.11586003335287 19.3099113038842 206.111111111111 1 "Sti" "G2C" 4 7 25 36 NA NA
"11036" 4 130 1300 394.863653947672 443.034145622617 -0.596781934034055 9.23171309342592 -3.12711568463612 8.06094173064821 329.363636363636 1 "Sti" "G2C" 4 7 25 36 NA NA
"11037" 4 131 1310 390.954957433406 431.768281758797 0.579724673495869 5.11959686832188 0.51838901292075 12.6166027758006 405.111111111111 1 "Sti" "G2C" 4 7 25 36 NA NA
"11038" 4 132 1320 390.283847621851 419.265002501589 -0.359437970854341 3.51531798823783 -0.096434496588131 4.86370938832886 350.636363636364 1 "Sti" "G2C" 4 7 25 36 NA NA
"11332" 4 426 4260 35.4597055243201 438.660318516451 -0.89555766980993 7.90874435982278 2.1376822544585 11.6925352680975 375.318181818182 2 "Sti" "G2C" 4 7 25 36 NA NA
"11333" 4 427 4270 66.4625080834377 451.505863104102 -7.92986529185997 70.0293007534204 8.57296427834817 22.2332437793903 238.166666666667 2 "Sti" "G2C" 4 7 25 36 NA NA
"11334" 4 428 4280 173.516396970466 446.994935610216 -12.0637691606161 106.536150070018 -5.08704288664904 17.7105608860988 267.681818181818 2 "Sti" "G2C" 4 7 25 36 NA NA
"11335" 4 429 4290 240.867953873948 411.462289401141 -3.94597566579798 34.8472397065184 -2.99291741324978 10.2521595622874 275.111111111111 2 "Sti" "G2C" 4 7 25 36 NA NA
"11336" 4 430 4300 262.986342926689 402.199557177857 -1.51870784242939 13.4118354271716 -2.38414660053567 11.0057062420394 292 2 "Sti" "G2C" 4 7 25 36 NA NA
"11337" 4 431 4310 275.23385913374 402.96330209835 -3.30788634989413 29.2122198207652 4.36282761556646 11.9956011870902 272.166666666667 2 "Sti" "G2C" 4 7 25 36 NA NA
"11338" 4 432 4320 323.20436586283 398.607325407914 -5.846134279261 51.6276986580718 0.289964023964103 32.4952628353514 271 2 "Sti" "G2C" 4 7 25 36 NA NA
"11632...225" 4 726 7260 107.454772048325 455.530383969013 -5.53135003791682 48.8478128090452 2.79278143087244 4.46937853038025 255.318181818182 3 "Sti" "G2C" 4 7 25 36 NA NA
"11633...226" 4 727 7270 156.807069053829 440.454802440667 -5.92144785344988 52.2927991034857 -1.11350845050929 3.91156862923691 315.777777777778 3 "Sti" "G2C" 4 7 25 36 NA NA
"11634...227" 4 728 7280 210.596742057176 423.532308397242 -5.49296542933215 48.5088351341486 0.370696703560753 9.44178650918485 302.181818181818 3 "Sti" "G2C" 4 7 25 36 NA NA
"11635" 4 729 7290.5 252.04686681335 413.017419744409 -4.09147712250353 36.132175187346 -0.522387058316383 15.9102343201749 274.625 3 "Sti" "G2C" 4 7 25 36 NA NA
"11636" 4 730 7300 291.790955770388 425.094482717407 -4.15903761345888 36.7288075090851 -3.21270172659644 34.7805175419753 337.363636363636 3 "Sti" "G2C" 4 7 25 36 NA NA
"11637" 4 731 7310 314.447071983872 433.669371992078 -2.27018041425549 20.0481522879859 1.38732907125893 20.3714632940219 355.611111111111 3 "Sti" "G2C" 4 7 25 36 NA NA
"11638" 4 732 7320 343.308077521406 453.912586456992 -4.4363124887529 39.1774450229233 1.77310301306198 37.2223806746237 353.818181818182 3 "Sti" "G2C" 4 7 25 36 NA NA
"11932" 4 1026 10260 197.098231578994 409.90170784379 4.49521584334649 39.6976254525271 0.724211614338316 20.5472720965208 386.045454545455 4 "Sti" "G2C" 4 7 25 36 NA NA
"11933" 4 1027 10270 166.123513486347 412.521100395166 1.93330947405078 17.073216962048 2.77990595532893 4.11549069396978 389.666666666667 4 "Sti" "G2C" 4 7 25 36 NA NA
"11934" 4 1028 10280 162.481394979477 404.855151716383 -0.423765421245155 3.79024066993259 1.29073885525315 11.2399317719212 325.636363636364 4 "Sti" "G2C" 4 7 25 36 NA NA
"11935" 4 1029 10290 170.362935795294 410.282009049511 -1.81793551009292 16.0543398785478 1.82128151127077 14.4488965441924 277.111111111111 4 "Sti" "G2C" 4 7 25 36 NA NA
"11936" 4 1030 10300 199.975433919843 412.750433940353 -4.84673275812114 42.8019005995384 2.07799853339876 18.9600475785183 334.681818181818 4 "Sti" "G2C" 4 7 25 36 NA NA
"11937" 4 1031 10310 248.683953012373 409.09752238299 -5.78286504332469 51.0689627667609 1.10046133807163 22.6989787835344 273 4 "Sti" "G2C" 4 7 25 36 NA NA
"11938" 4 1032 10320 307.527765017578 407.934889865401 -7.47489433476871 66.0114143435566 0.480551537771987 43.1846548218882 304.818181818182 4 "Sti" "G2C" 4 7 25 36 NA NA
"12232" 4 1326 13260 36.4823144110176 466.149558031414 -0.647365001241429 7.08274515947954 2.00198941000086 5.97677329816247 272.227272727273 5 "Sti" "G2C" 4 7 25 36 NA NA
"12233" 4 1327 13270 46.9893914340822 460.727514400043 -0.273925955194976 7.44842099265481 -2.69928299167834 1.58416302781205 284.666666666667 5 "Sti" "G2C" 4 7 25 36 NA NA
"12234" 4 1328 13280 45.5316632542231 461.462026324127 -1.93767680656123 22.1535586652817 5.3361077841973 5.39240687761981 250.5 5 "Sti" "G2C" 4 7 25 36 NA NA
"12235" 4 1329 13290 75.3688050078636 468.415660529639 -2.08435310508883 18.4070958459314 -3.45934155567472 8.23702008153629 300.833333333333 5 "Sti" "G2C" 4 7 25 36 NA NA
"12236" 4 1330 13300 83.9569156196417 467.713196801079 -0.71640102833208 6.32659713962929 -0.231908371493219 1.50064698797627 271.318181818182 5 "Sti" "G2C" 4 7 25 36 NA NA
"12237" 4 1331 13310 88.0597567779549 467.468853444666 -0.0633255608962918 2.17536673718959 -0.787263803243903 1.06594842792521 372.333333333333 5 "Sti" "G2C" 4 7 25 36 NA NA
"12238" 4 1332 13320 89.5638026642493 465.181445838031 -0.575215078054705 5.44245805631887 0.108094084913191 3.53844986818069 303.863636363636 5 "Sti" "G2C" 4 7 25 36 NA NA
"12532" 4 1626 16260 153.58343130919 458.816971567876 -3.18975561412012 28.168997455786 2.99446284633765 2.03025277725766 276.136363636364 6 "Sti" "G2C" 4 7 25 36 NA NA
"12533" 4 1627 16270 197.256371651698 448.007078527081 -4.37028332096198 38.5943359435705 -0.140382360859007 12.088911220719 280.222222222222 6 "Sti" "G2C" 4 7 25 36 NA NA
"12534" 4 1628 16280 231.192419240601 449.266278033625 -3.57714153850878 31.5900348136971 -1.41060752568285 13.2650068173293 347.363636363636 6 "Sti" "G2C" 4 7 25 36 NA NA
"12535" 4 1629 16290 258.244399484121 434.972699086707 -3.3451474736136 29.5412759072589 0.66479138314952 5.02274393662344 362.444444444444 6 "Sti" "G2C" 4 7 25 36 NA NA
"12536" 4 1630 16300 279.015063230284 414.270057172462 -0.361273020570631 7.47794252266522 -3.69709925241079 7.28038717417093 349.045454545455 6 "Sti" "G2C" 4 7 25 36 NA NA
"12537" 4 1631 16310 277.319996944966 427.412368106382 0.299215405507947 2.79652420029856 0.312795255569824 12.4980479811088 264.055555555556 6 "Sti" "G2C" 4 7 25 36 NA NA
"12538" 4 1632 16320 278.811443626537 444.75941570975 -1.75946287382346 16.5042460014685 3.69330999761627 20.4996728082033 282.227272727273 6 "Sti" "G2C" 4 7 25 36 NA NA
"12832" 4 1926 19260 382.834290427962 412.813167214956 0.214995596793551 6.03428963133899 0.408755842694461 12.9176937309637 375.681818181818 7 "Sti" "G2C" 4 7 25 36 NA NA
"12833" 4 1927 19270 386.386664676907 400.440742615481 0.175019438528921 6.37980091543881 -1.6969075817035 5.66704804441451 291.388888888889 7 "Sti" "G2C" 4 7 25 36 NA NA
"12834" 4 1928 19280 381.626009928559 399.041593998701 -0.308735758982685 5.99096315276057 1.18333688209873 4.97434281774849 302.909090909091 7 "Sti" "G2C" 4 7 25 36 NA NA
"12835" 4 1929 19290 384.036975234013 397.28662811749 0.0785498216590102 1.47047862167341 -0.0107390614538758 2.76471613420495 294.666666666667 7 "Sti" "G2C" 4 7 25 36 NA NA
"12836" 4 1930 19300 386.280745922116 398.675351457365 -0.00872481435563934 3.98216863592887 -0.863386702023888 3.07366192614438 232.681818181818 7 "Sti" "G2C" 4 7 25 36 NA NA
"12837" 4 1931 19310 380.930056653763 404.825891359135 0.210831355394662 5.16948549861115 1.51923846087612 7.83138926005745 372.222222222222 7 "Sti" "G2C" 4 7 25 36 NA NA
"12838" 4 1932 19320 384.951875038555 425.457084936417 0.157544276740116 7.47181511256133 -1.53994463624548 15.7445345989761 383.590909090909 7 "Sti" "G2C" 4 7 25 36 NA NA
"13132" 4 2226 22260 27.4096857658939 448.021988629885 -0.411912319267712 3.63763199352806 0.0707205314079928 8.94905088568834 395.045454545455 8 "Sti" "G2C" 4 7 25 36 NA NA
"13133" 4 2227 22270 30.345582197996 453.734464379734 -0.833257935674069 7.35857021964706 1.94237456135486 2.96271124386487 402.444444444444 8 "Sti" "G2C" 4 7 25 36 NA NA
"13134" 4 2228 22280 62.0686622977998 447.10166134185 -6.69390512390506 59.1144335853981 3.34855754026599 7.27450887414636 376.863636363636 8 "Sti" "G2C" 4 7 25 36 NA NA
"13135" 4 2229 22290 117.695049925525 448.331639103833 -3.90853153257148 34.5165674478281 -3.36489298352282 18.8334784479453 391.444444444444 8 "Sti" "G2C" 4 7 25 36 NA NA
"13136" 4 2230 22300 139.629734867499 449.812749345527 -2.40249075166605 21.2165958958265 0.540496444850021 11.7918814160242 353.363636363636 8 "Sti" "G2C" 4 7 25 36 NA NA
"13137" 4 2231 22310 163.967177665563 459.963237232714 -2.67105540644966 23.588312726992 -0.396168447757759 11.7466320659464 331.388888888889 8 "Sti" "G2C" 4 7 25 36 NA NA
"13138" 4 2232 22320 182.784781075205 459.603032382261 -1.16878473018174 10.3936771863115 -1.97140436731286 6.53576383140989 275.727272727273 8 "Sti" "G2C" 4 7 25 36 NA NA
