"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "day" "expe" "plong" "age"
"151813" 25 1353 13530 367.3607 550.5074 -4.02949798122635 34.97141 2.198512 14.14369 497.4444 5 "Sti" "MT" 6 11 37 63 6
"151822" 25 1354 13540 391.2341 539.2616 -0.59419655678165 7.416396 -3.098688 11.19817 376.4091 5 "Sti" "MT" 6 11 37 63 6
"151832" 25 1355 13550 389.7189 561.2834 0.459028769401198 4.254548 -0.8501608 10.70189 332.6111 5 "Sti" "MT" 6 11 37 63 6
"151842" 25 1356 13560 377.7268 562.6495 1.0886521381787 12.91176 1.668279 14.27058 443.0455 5 "Sti" "MT" 6 11 37 63 6
"151852" 25 1357 13570 382.8357 575.4988 -1.09797710596297 9.580452 -0.721193 9.480189 352.4444 5 "Sti" "MT" 6 11 37 63 6
"151862" 25 1358 13580 390.2587 574.5532 -0.513153334358781 4.929893 -0.2125199 4.626097 319.2273 5 "Sti" "MT" 6 11 37 63 6
"154702" 25 1651 16510 40.56825 551.573 -0.0342622222653913 0.3131663 -0.1336934 0.2904093 565.9444 6 "Sti" "MT" 6 11 37 63 6
"154713" 25 1652 16520 49.25737 555.0135 -7.78174265118083 67.64829 18.12126 17.80893 521.3636 6 "Sti" "MT" 6 11 37 63 6
"154722" 25 1653 16530 156.6371 560.993 -11.8442069802727 102.7941 3.86874 25.76123 528.5 6 "Sti" "MT" 6 11 37 63 6
"154732" 25 1654 16539.33 299.2383 558.266 -16.7677623169374 145.5249 -11.49719 68.25063 510.3333 6 "Sti" "MT" 6 11 37 63 6
"154742" 25 1655 16550.71 380.2479 559.2547 -3.48355240040227 30.23323 -8.435034 19.20871 439.4286 6 "Sti" "MT" 6 11 37 63 6
"154752" 25 1656 16560 391.0901 569.0804 -0.511098338678162 5.687855 -2.324878 19.1529 356.5909 6 "Sti" "MT" 6 11 37 63 6
"154762" 25 1657 16570.5 391.0968 543.2755 0.163570512373989 2.314706 -0.3095187 19.01723 360.75 6 "Sti" "MT" 6 11 37 63 6
"154772" 25 1658 16580 386.7252 527.9013 0.211504971755463 5.390463 1.130077 19.73195 347.0455 6 "Sti" "MT" 6 11 37 63 6
"157682" 25 1951 19510 215.8141 580.9732 3.92617438847716 34.07468 2.777367 7.635779 362.2778 7 "Sti" "MT" 6 11 37 63 6
"157692" 25 1952 19520 200.1647 578.4349 -2.16148674358229 24.76772 7.529916 9.573249 451.4545 7 "Sti" "MT" 6 11 37 63 6
"157702" 25 1953 19530 249.1261 568.5416 -5.63698969076066 48.92259 -1.562301 13.98774 485.1111 7 "Sti" "MT" 6 11 37 63 6
"157713" 25 1954 19540 296.4892 558.2174 -8.56431634691722 74.32842 5.845889 11.0791 491.6364 7 "Sti" "MT" 6 11 37 63 6
"157722" 25 1955 19550 374.4528 521.3864 -3.9713543355659 35.29179 -9.584361 10.00915 417.1111 7 "Sti" "MT" 6 11 37 63 6
"157732" 25 1956 19560.2 372.641 538.8792 0.102310140547991 10.48583 2.398937 20.8907 397.5 7 "Sti" "MT" 6 11 37 63 6
"157742" 25 1957 19570.38 385.9328 551.3074 -1.7025146637171 14.77587 -1.126574 8.49031 448.875 7 "Sti" "MT" 6 11 37 63 6
"157752" 25 1958 19580 391.8362 527.3591 0.454828904385298 4.984753 -1.641308 13.59046 319.5 7 "Sti" "MT" 6 11 37 63 6
"160662" 25 2251 22510 195.4041 572.7134 -6.05106872789621 52.51632 -0.4556083 15.7042 346.6111 8 "Sti" "MT" 6 11 37 63 6
"160672" 25 2252 22520 254.4502 574.1362 -7.94752958614593 68.97542 0.6529103 21.48259 427.5455 8 "Sti" "MT" 6 11 37 63 6
"160682" 25 2253 22530 314.4497 552.8618 -5.83594461320112 50.64929 -0.1293814 5.535082 346.7778 8 "Sti" "MT" 6 11 37 63 6
"160692" 25 2254 22539.62 365.7234 537.8544 -5.03408725740819 43.69009 -3.266562 28.76704 459.25 8 "Sti" "MT" 6 11 37 63 6
"160702" 25 2255 22550 388.7517 556.2183 -0.255241179237915 7.415205 -3.323236 12.96713 291.5 8 "Sti" "MT" 6 11 37 63 6
"160713" 25 2256 22560 387.1645 562.7498 -0.470176674480851 4.314648 0.5241469 5.199161 394.0455 8 "Sti" "MT" 6 11 37 63 6
"160722" 25 2257 22570 389.724 555.4734 0.0435969033177271 0.5092125 -0.08684701 2.849103 440.2222 8 "Sti" "MT" 6 11 37 63 6
"160732" 25 2258 22580 389.793 553.9251 0.375666115352264 4.305132 -0.8519116 5.338904 446.0455 8 "Sti" "MT" 6 11 37 63 6
"163622" 25 2551 25510 70.23 567.0315 -4.28653893801017 37.20223 1.55171 3.621956 433.5 9 "Sti" "MT" 6 11 37 63 6
"163632" 25 2552 25519.7 108.98 562.8776 -6.02925938769842 52.32704 3.047952 12.95936 500.75 9 "Sti" "MT" 6 11 37 63 6
"163642" 25 2553 25529.62 169.0781 566.0901 -6.73034763654195 58.41168 0.6277645 10.4149 506.9375 9 "Sti" "MT" 6 11 37 63 6
"163652" 25 2554 25540 235.19 555.1089 -6.46729897161193 56.12872 -5.578532 18.18427 471.6818 9 "Sti" "MT" 6 11 37 63 6
"163662" 25 2555 25550 265.2208 562.1861 -2.65851570729113 23.07286 1.149879 19.09845 484.375 9 "Sti" "MT" 6 11 37 63 6
"163672" 25 2556 25559.56 292.7773 565.7317 -2.52078317929644 21.8775 -1.771012 7.3055 466.1111 9 "Sti" "MT" 6 11 37 63 6
"163682" 25 2557 25570.43 304.8095 559.4459 -1.43630544193149 12.46548 0.2001687 5.290966 521.5714 9 "Sti" "MT" 6 11 37 63 6
"163692" 25 2558 25580 329.0416 568.7882 -4.5505162973717 39.49325 2.989448 24.44173 461.1818 9 "Sti" "MT" 6 11 37 63 6
"166602" 25 2852 28521.5 62.30431 521.1644 -6.47698919514655 56.21282 9.55663 22.15228 420.3125 10 "Sti" "MT" 6 11 37 63 6
"166613" 25 2853 28530 162.2813 544.8258 -13.2508794651455 115.0024 0.4524234 68.40716 495.6111 10 "Sti" "MT" 6 11 37 63 6
"166622" 25 2854 28540 276.2584 582.557 -12.4904446463407 108.4027 -2.666134 60.57941 346.7273 10 "Sti" "MT" 6 11 37 63 6
"166632" 25 2855 28550 361.6957 582.728 -5.70856368666126 49.54377 -6.697282 25.4034 343.6111 10 "Sti" "MT" 6 11 37 63 6
"166642" 25 2856 28560 376.6358 582.8969 0.0618711324430015 4.998486 -1.315713 3.915914 420.8182 10 "Sti" "MT" 6 11 37 63 6
"166652" 25 2857 28570 382.5732 573.9174 -1.71391018223761 14.87477 1.159047 7.493477 432.5 10 "Sti" "MT" 6 11 37 63 6
"166662" 25 2858 28580 391.6608 543.9873 -0.00646830256075564 2.304663 -2.474027 26.31889 393 10 "Sti" "MT" 6 11 37 63 6
"50" 11 49 490 64.0754636282827 79.0237226214273 2.13562290262377 18.5347515946182 1.33366537265238 7.13809823593863 361.666666666667 1 "Sti" "MC" 6 12 38 46 7
"51" 11 50 500 53.9114101523274 94.1920537880843 -1.5002890687965 21.959985082188 6.14901426054914 7.57563406638907 234.090909090909 1 "Sti" "MC" 6 12 38 46 7
"52" 11 51 510 99.3088776008532 83.8741805202092 -7.49293822123308 65.0300895695357 2.54488743879989 46.7529303802604 321.111111111111 1 "Sti" "MC" 6 12 38 46 7
"53" 11 52 520 170.777479241434 93.2114443361406 -5.36748727896092 46.5836188966644 -7.00942760916124 48.1852485500401 312.818181818182 1 "Sti" "MC" 6 12 38 46 7
"54" 11 53 530 179.695068422516 100.188867865957 0.00171331955843729 4.5484157864727 0.223064134959145 3.95932669751016 285.111111111111 1 "Sti" "MC" 6 12 38 46 7
"55" 11 54 540 185.62803698022 98.2223734803437 -0.971563393630942 8.43205330737464 0.136073718669991 6.63651464715409 396.772727272727 1 "Sti" "MC" 6 12 38 46 7
"56" 11 55 550 194.28337252105 96.9831610001048 -0.910998303055075 7.90641794930178 -0.0454213832432231 6.64322815474114 429.388888888889 1 "Sti" "MC" 6 12 38 46 7
"3501" 11 349 3490 32.1818018982267 91.0383780925885 -2.83506495915668 24.6051045378926 5.50498107258107 14.2284716114514 357.555555555556 2 "Sti" "MC" 6 12 38 46 7
"3511" 11 350 3500 109.757663810317 88.4181675313104 -13.5479089903554 117.580274801431 3.78740890040849 74.3182955828961 262.045454545455 2 "Sti" "MC" 6 12 38 46 7
"3521" 11 351 3510 210.505650055022 36.9949524413486 -7.5283270958533 65.3372243167296 -3.94845667033317 55.6848924800442 314.611111111111 2 "Sti" "MC" 6 12 38 46 7
"3531" 11 352 3520 261.983935163177 24.5050432067961 -6.56738905503183 56.9973868563974 0.805606938464507 56.6859321767167 250.227272727273 2 "Sti" "MC" 6 12 38 46 7
"3541" 11 353 3530 327.050043247042 28.0461691934923 -7.88740976724477 68.4536490881609 0.0670572712438116 68.3543045931576 245.111111111111 2 "Sti" "MC" 6 12 38 46 7
"3551" 11 354 3540 375.997727029104 27.7775783567811 -0.998639759568222 21.4421519876798 -7.87529952926712 21.1121963846313 285.772727272727 2 "Sti" "MC" 6 12 38 46 7
"3561" 11 355 3550 369.620960701734 33.2201960457318 0.0949349146749103 0.960892633385924 1.11486033598669 0.929396021006312 366.055555555556 2 "Sti" "MC" 6 12 38 46 7
"65010" 11 649 6490 336.688752343382 79.6560222087699 2.01252590529612 17.4664111751985 1.43328014830411 16.96525735031 406.555555555556 3 "Sti" "MC" 6 12 38 46 7
"65110" 11 650 6500 326.143633686075 80.862338975079 0.457818603247148 4.49319408817513 1.0596550676326 4.32504075052299 445.454545454545 3 "Sti" "MC" 6 12 38 46 7
"65210" 11 651 6510 327.688138296853 77.7845273248877 -0.686165569101429 5.95512829556657 0.93626446847901 4.74655552601416 436.833333333333 3 "Sti" "MC" 6 12 38 46 7
"65310" 11 652 6520 339.611317293016 72.3732553532409 -1.97963848429393 17.1809861696349 0.51643028808553 16.0492920783709 427.181818181818 3 "Sti" "MC" 6 12 38 46 7
"65410" 11 653 6530 356.042040056532 72.6676824030216 -1.51401294651009 13.1398918039905 -0.367904848366095 13.5112974751401 428.722222222222 3 "Sti" "MC" 6 12 38 46 7
"65510" 11 654 6540 368.785433953518 78.6800509693394 -0.932800046298287 8.48519526970159 -1.45644317379151 9.72590990235614 424.454545454545 3 "Sti" "MC" 6 12 38 46 7
"65610" 11 655 6550 369.30648186748 87.0432722967244 -0.0402077134568496 2.15771769410787 0.647421285481983 2.15004034952784 423.833333333333 3 "Sti" "MC" 6 12 38 46 7
"95010" 11 949 9490 375.533985486201 38.4105457669712 0.0735014990838562 0.64875648767287 0.0121900051851753 0.615191827516412 390.055555555556 4 "Sti" "MC" 6 12 38 46 7
"95110" 11 950 9500 374.907812210417 37.6835354948777 0.0416249206791862 0.371936571811545 0.0327121206744323 0.507286689645184 382.5 4 "Sti" "MC" 6 12 38 46 7
"95210" 11 951 9510 375.109024096862 36.3509644904789 -0.0432833918651322 0.64035985999385 -0.0304196478309109 0.581063114114215 377.222222222222 4 "Sti" "MC" 6 12 38 46 7
"95310" 11 952 9520 374.334698257261 36.9504320929007 0.168967925313534 1.46644733922676 0.0235314810412319 1.44873447965136 392.454545454545 4 "Sti" "MC" 6 12 38 46 7
"95410" 11 953 9530 373.374118592756 35.5538046765094 -0.106231640854789 1.41922986489595 0.353739236874446 1.48146069481493 388.388888888889 4 "Sti" "MC" 6 12 38 46 7
"95510" 11 954 9540 375.101704385517 37.5870157908481 -0.0285944987008057 1.52830591403955 -0.527334324196374 1.67647150896693 395.545454545455 4 "Sti" "MC" 6 12 38 46 7
"95610" 11 955 9550 377.991374413164 37.998748374282 -0.899367690522092 7.99753686590611 1.0481196234764 8.14627890256617 369.666666666667 4 "Sti" "MC" 6 12 38 46 7
"12501" 11 1249 12490 68.8310511751654 48.5352117946735 1.38333323336866 12.00574212871 1.12468132304166 10.0830463639056 438.5 5 "Sti" "MC" 6 12 38 46 7
"12511" 11 1250 12500 78.7781966957062 42.6592987092745 -5.69562603329616 49.4314860424507 7.3324827396391 43.2482596043023 384.318181818182 5 "Sti" "MC" 6 12 38 46 7
"12521" 11 1251 12510 141.493794397013 46.5441461130756 -7.83496349582088 67.9984757465979 1.15295282571569 63.7136536617367 384.833333333333 5 "Sti" "MC" 6 12 38 46 7
"12531...1832" 11 1252 12520 216.568047245063 41.7581776022431 -6.06148838497061 52.6067506445383 -6.28868399462417 53.8083143632649 425.363636363636 5 "Sti" "MC" 6 12 38 46 7
"12541" 11 1253 12530 239.858904838335 57.0089382873145 -2.012121431667 17.4629008090973 1.42050290540564 18.043549680738 417.833333333333 5 "Sti" "MC" 6 12 38 46 7
"12551" 11 1254 12540 279.552773006569 49.5305438893457 -7.20310168606711 62.514641652328 2.09121172360395 59.4667910321206 372.363636363636 5 "Sti" "MC" 6 12 38 46 7
"12561" 11 1255 12550 336.891608384292 45.2776840225304 -5.008887828286 43.4713879255222 -1.34458305441882 44.376446008374 396.944444444444 5 "Sti" "MC" 6 12 38 46 7
"155010" 11 1549 15490 42.4058303212844 93.9794997305816 -5.42257383602467 47.0617068822001 9.3286106873425 13.9328486447932 344.055555555556 6 "Sti" "MC" 6 12 38 46 7
"155110" 11 1550 15500 147.660850051112 86.9845441254922 -14.8257483555947 128.670451434879 -1.21529077737257 113.450605060112 276.772727272727 6 "Sti" "MC" 6 12 38 46 7
"155210" 11 1551 15510 236.514057590891 100.590682460859 -4.67159060819869 40.5440358259578 -5.7172998394777 38.0809398101147 234.888888888889 6 "Sti" "MC" 6 12 38 46 7
"155310" 11 1552 15520 261.794881971895 97.3815162985083 -2.74420580044249 23.8165514956891 -2.37362618457996 19.7162102893409 311.636363636364 6 "Sti" "MC" 6 12 38 46 7
"155410" 11 1553 15530 271.172881872938 90.3733716226355 -0.66016620238944 7.28965100987699 1.089616448529 5.2952934713403 205.444444444444 6 "Sti" "MC" 6 12 38 46 7
"155510" 11 1554 15540 298.432935893906 72.0982072943095 -5.03718687048094 43.7169910780284 3.06875397665618 36.6722927247522 313.363636363636 6 "Sti" "MC" 6 12 38 46 7
"155610" 11 1555 15550 345.149484454195 55.4695944517715 -5.51597822847635 47.8723496271394 -0.377804427318154 47.2099166637632 306.666666666667 6 "Sti" "MC" 6 12 38 46 7
"185010" 11 1849 18490 383.487888404076 53.2744021949622 -1.30653816825634 13.7593802974583 -4.21398215282244 14.2991677036858 366.388888888889 7 "Sti" "MC" 6 12 38 46 7
"185110" 11 1850 18500 378.697022349172 41.9700969814406 1.32676836422217 11.5148240938246 -0.622881222210367 12.6399962610059 362.409090909091 7 "Sti" "MC" 6 12 38 46 7
"185210" 11 1851 18510 366.767773926799 33.7081128393397 0.0507681240663281 7.03385641015507 1.56669450851479 7.30402734237043 363.055555555556 7 "Sti" "MC" 6 12 38 46 7
"185310" 11 1852 18520 369.617978991876 33.1145778742224 0.382694284017199 3.62448506605239 -1.65302939927869 3.64310176189389 418.045454545455 7 "Sti" "MC" 6 12 38 46 7
"185410" 11 1853 18530 360.436280029613 38.0270583951396 1.37357192738814 11.921025214799 0.54345931880448 10.3382794307991 457 7 "Sti" "MC" 6 12 38 46 7
"185510" 11 1854 18540 349.014648712036 51.5052764972018 1.58481639206114 13.7543843128129 -0.706446724914088 13.4185969125576 442 7 "Sti" "MC" 6 12 38 46 7
"185610" 11 1855 18550 339.418065886262 43.0653240824676 0.976670873223696 8.47638035847058 -0.583741646561236 9.59648461715756 457.166666666667 7 "Sti" "MC" 6 12 38 46 7
"215010" 11 2149 21490 32.128156876184 32.2318102194847 -1.23742243172087 10.7394041154817 2.62344289032552 9.45971206075257 394.722222222222 8 "Sti" "MC" 6 12 38 46 7
"215110" 11 2150 21500 66.8494768554097 53.009404677863 -5.57194415169652 48.3580694999572 -0.570782663476464 59.2039446831832 382.727272727273 8 "Sti" "MC" 6 12 38 46 7
"215210" 11 2151 21510 94.6383545739354 76.7672308024142 -0.114849766679313 8.067466022803 -3.62885270759895 8.92277275885843 422.944444444444 8 "Sti" "MC" 6 12 38 46 7
"215310" 11 2152 21520 86.6260278475389 81.2848422750509 0.257516432022957 6.58834385279123 1.5833874706961 5.98431334653772 431.863636363636 8 "Sti" "MC" 6 12 38 46 7
"215410" 11 2153 21530 91.2925091411445 69.4006680939157 -0.212429549121698 3.783443419989 -0.960412185671416 1.19565372296826 427.555555555556 8 "Sti" "MC" 6 12 38 46 7
"215510" 11 2154 21540 91.209416600827 73.3115814423173 -1.59136674182284 16.9118316495527 4.27347201977858 10.0497088706474 401.318181818182 8 "Sti" "MC" 6 12 38 46 7
"215610" 11 2155 21550 123.321470295492 55.2522059561811 -3.89779446247388 33.8283748690248 -1.64415870377003 21.9493387213965 385.388888888889 8 "Sti" "MC" 6 12 38 46 7
"24501" 11 2449 24490 317.798325212693 56.4328805930821 -6.99884485552924 60.7419271853346 0.0938466463249483 58.1581610398141 443.888888888889 9 "Sti" "MC" 6 12 38 46 7
"24511" 11 2450 24500 375.726114339452 45.3211415098904 -3.31067822537014 30.4294066204587 -7.09205032748736 29.3661114838468 441.25 9 "Sti" "MC" 6 12 38 46 7
"24521" 11 2451 24510 374.18330254805 52.9366277744722 0.44084423734199 4.95745908810756 1.17082578303314 5.01779263106982 442.277777777778 9 "Sti" "MC" 6 12 38 46 7
"24531" 11 2452 24520 370.563433879058 75.5420066481699 1.22926631066987 11.6377819015402 -0.875834700204337 8.63557347836331 460.5 9 "Sti" "MC" 6 12 38 46 7
"24541...1861" 11 2453 24530 367.403949599376 93.2877185676023 -0.580737387044478 5.3236009716444 0.404275606725207 6.73609299843019 286.611111111111 9 "Sti" "MC" 6 12 38 46 7
"24551" 11 2454 24540 365.381097061565 88.1278909867192 0.982626917485959 8.52807197535293 -0.488687314744311 12.3079625846348 386.409090909091 9 "Sti" "MC" 6 12 38 46 7
"24561" 11 2455 24550 363.561135958545 71.281319350922 -0.318585047080815 4.47955068470742 0.0442368876456385 4.37893511611986 436.111111111111 9 "Sti" "MC" 6 12 38 46 7
"275010" 11 2749 27490 19.2928724828372 78.3365534937033 0.00428634481994737 1.67055294651318 1.05351648995889 1.45098400235726 323.333333333333 10 "Sti" "MC" 6 12 38 46 7
"275110" 11 2750 27500 35.0392227340119 61.5208178142536 -5.84754587619038 50.7499756254564 6.54589120351611 23.2211404602572 347.772727272727 10 "Sti" "MC" 6 12 38 46 7
"275210" 11 2751 27510 103.009571511749 42.1977103385637 -6.71737195334717 58.2990659872498 -2.35598536301673 59.6274152945341 358.555555555556 10 "Sti" "MC" 6 12 38 46 7
"275310" 11 2752 27520 156.483554396145 77.6331216835695 -5.78055818710626 50.168599496016 0.838722830300682 58.6334258134584 421.409090909091 10 "Sti" "MC" 6 12 38 46 7
"275410" 11 2753 27530 196.874278708598 83.4287936811527 -4.42785237649859 38.4286681863232 -0.934701602086562 32.5243220949902 344.5 10 "Sti" "MC" 6 12 38 46 7
"275510" 11 2754 27540 243.319297590502 66.3113928893131 -6.37354576102298 55.315049914645 0.259588164082174 45.482152670622 399.954545454545 10 "Sti" "MC" 6 12 38 46 7
"275610" 11 2755 27550 300.553941247832 41.8460819714747 -6.22234024992268 54.0027599103852 0.752005456643076 51.9785941744603 397.611111111111 10 "Sti" "MC" 6 12 38 46 7
"43511" 13 49 490 29.7971998537417 337.94917701155 -1.18310243971415 10.2679690333662 0.453989531553155 1.8271504942241 400.5 1 "Sti" "MC" 6 12 38 52 7
"43521" 13 50 500 45.4060921667134 338.150763648724 -5.29486139129118 45.9533096854064 7.45316719001059 10.5794397457235 299.636363636364 1 "Sti" "MC" 6 12 38 52 7
"43531" 13 51 510 118.545376803748 340.220771054612 -8.59592773986994 74.6027705490687 0.133529407709389 15.521302116526 269 1 "Sti" "MC" 6 12 38 52 7
"43541" 13 52 520 199.568950430884 307.284000795504 -10.1038196529358 87.6895388197558 -1.07587282535354 9.7395165192986 299.090909090909 1 "Sti" "MC" 6 12 38 52 7
"43551" 13 53 530 264.803431481621 276.797439737293 -4.52857857306276 39.3028557735109 -4.1082771356119 18.9472367937997 400.222222222222 1 "Sti" "MC" 6 12 38 52 7
"43561" 13 54 540 297.91309804682 275.938671938144 -4.41719960593935 38.3362143847333 2.31921624652421 30.3039132350405 301.227272727273 1 "Sti" "MC" 6 12 38 52 7
"43571" 13 55 550 345.172530268415 280.596735592916 -5.5873976915512 48.4921884598692 -2.08907214340445 43.1321077927901 293 1 "Sti" "MC" 6 12 38 52 7
"46511" 13 349 3490 62.2464103777932 331.951625720684 -5.61191279659643 48.7049513880861 4.16192301994082 25.9116150091955 356.944444444444 2 "Sti" "MC" 6 12 38 52 7
"46521" 13 350 3500 128.521471460148 338.091237315029 -9.52040232210551 82.6261471087709 1.88949578767449 25.6229337074319 322.181818181818 2 "Sti" "MC" 6 12 38 52 7
"46531" 13 351 3510 213.037818330233 317.855069496443 -8.64366249764784 75.0170533687349 -0.659132757897851 18.8401084245106 416.888888888889 2 "Sti" "MC" 6 12 38 52 7
"46541" 13 352 3520 291.407037980597 296.75067828081 -9.32530117941102 80.9328934865018 -0.576207866488573 51.1480926758937 484 2 "Sti" "MC" 6 12 38 52 7
"46551" 13 353 3530 356.760755372277 304.001656796373 -5.19228001010171 45.0630212284678 -3.79465585076588 39.7092916594068 478.444444444444 2 "Sti" "MC" 6 12 38 52 7
"46561" 13 354 3540 374.324047035438 314.85409329725 0.840530629734397 10.9011800645799 -4.5041073257064 6.25796515140365 479.818181818182 2 "Sti" "MC" 6 12 38 52 7
"46571" 13 355 3550 366.168006483884 329.373608592047 0.240649988959375 2.36672942430039 0.82777544506024 3.0202610180387 505.333333333333 2 "Sti" "MC" 6 12 38 52 7
"49511" 13 649 6490 37.8286151979131 333.045946231824 -2.10723471957626 18.5114321033749 5.44390214461531 6.8691170304823 307.722222222222 3 "Sti" "MC" 6 12 38 52 7
"49521" 13 650 6500 99.3212571110826 328.349477670193 -11.7607055049796 102.069403191195 3.40414884885568 12.9242392611135 281.772727272727 3 "Sti" "MC" 6 12 38 52 7
"49531" 13 651 6510 180.971497648614 303.93211803389 -5.13364302452978 44.5541196052001 -3.65355628346009 5.06330686082163 297 3 "Sti" "MC" 6 12 38 52 7
"49541" 13 652 6520 232.481957175692 283.190104498923 -7.89144935562302 68.4887080712068 2.0441607096277 45.5361497412527 379.181818181818 3 "Sti" "MC" 6 12 38 52 7
"49551" 13 653 6530 291.50236416731 301.566312355187 -5.5204694021886 47.9113278517232 -1.13765186456578 46.204401330013 237.833333333333 3 "Sti" "MC" 6 12 38 52 7
"49561" 13 654 6540 351.52666560538 321.030603929412 -7.1636379619453 62.1721418960753 -2.80265628577359 55.3279108315435 328.090909090909 3 "Sti" "MC" 6 12 38 52 7
